2017-04-04 13:27:00,1
2017-04-04 18:01:00,0
2017-04-05 21:15:00,1
2017-04-05 18:12:00,1
2017-04-05 19:35:00,1
2017-04-05 18:07:00,1
2017-04-05 14:31:00,1
2017-04-05 20:52:00,0
2017-04-05 21:10:00,1
2017-04-05 16:38:00,1
2017-04-05 17:54:00,1
2017-04-05 14:42:00,0
2017-04-05 15:19:00,1
2017-04-05 19:55:00,1
2017-04-06 15:34:00,0
2017-04-06 19:56:00,0
2017-04-09 17:11:00,0
2017-04-10 18:03:00,0
2017-04-11 20:33:00,0
