2017-03-20 10:16:00,0
2017-03-20 09:02:00,0
2017-03-21 21:38:00,1
2017-03-21 19:52:00,0
2017-03-21 18:31:00,0
2017-03-21 17:46:00,0
2017-03-21 16:43:00,0
2017-03-21 16:39:00,0
2017-03-21 16:34:00,0
2017-03-21 16:32:00,0
2017-03-21 15:29:00,0
2017-03-21 15:02:00,0
2017-03-21 14:00:00,1
2017-03-21 13:50:00,1
2017-03-21 11:00:00,1
2017-03-21 10:24:00,0
2017-03-21 09:23:00,1
2017-03-22 17:26:00,1
2017-03-22 14:27:00,0
2017-03-22 13:33:00,0
2017-03-22 12:01:00,1
2017-03-22 10:27:00,0
2017-03-22 09:16:00,0
2017-03-22 03:37:00,1
2017-03-22 03:11:00,1
2017-03-22 00:05:00,1
2017-03-23 18:23:00,1
2017-03-23 16:41:00,0
2017-03-23 16:19:00,0
2017-03-23 15:14:00,0
2017-03-23 10:05:00,0
2017-03-24 10:45:00,0
2017-03-24 10:54:00,0
2017-03-24 11:18:00,0
2017-03-24 09:07:00,1
2017-03-24 08:52:00,0
2017-03-26 06:11:00,0
2017-03-27 20:46:00,0
2017-03-27 16:08:00,0
2017-03-27 16:38:00,1
2017-03-27 14:46:00,0
2017-03-27 13:52:00,0
2017-03-27 11:52:00,0
2017-03-27 10:56:00,0
2017-03-27 10:19:00,0
2017-03-28 14:19:00,0
2017-03-28 16:42:00,0
2017-03-28 13:46:00,0
2017-03-28 10:54:00,1
2017-03-28 10:25:00,0
2017-03-28 10:25:00,0
2017-03-28 09:44:00,1
2017-03-28 09:12:00,1
2017-03-28 08:47:00,1
2017-03-28 08:44:00,1
2017-03-28 08:14:00,0
2017-03-30 05:10:00,0
2017-03-29 11:10:00,0
2017-03-29 16:54:00,1
2017-03-29 15:29:00,0
2017-03-29 10:09:00,0
2017-03-29 04:03:00,0
2017-03-29 09:46:00,0
2017-03-29 08:53:00,0
2017-03-29 08:36:00,1
2017-03-29 08:21:00,0
2017-03-29 07:57:00,0
2017-03-30 18:03:00,0
2017-03-30 19:47:00,0
2017-03-30 17:50:00,0
2017-03-30 13:49:00,0
2017-03-30 17:26:00,1
2017-03-30 17:24:00,1
2017-03-30 15:57:00,0
2017-03-30 15:16:00,0
2017-03-30 15:01:00,0
2017-03-30 14:40:00,0
2017-03-30 14:37:00,1
2017-03-30 14:35:00,0
2017-03-30 14:27:00,0
2017-03-30 13:10:00,0
2017-03-30 10:46:00,0
2017-03-30 07:52:00,0
2017-03-30 09:31:00,0
2017-03-30 09:20:00,0
2017-03-30 08:36:00,0
2017-03-30 09:15:00,0
2017-03-30 08:55:00,0
2017-03-30 08:53:00,0
2017-03-30 08:27:00,0
2017-03-30 08:24:00,0
2017-03-30 08:05:00,0
2017-03-30 07:42:00,0
2017-03-30 07:15:00,0
2017-03-30 06:08:00,0
2017-03-30 06:01:00,0
2017-03-31 17:53:00,0
2017-03-31 17:53:00,0
2017-03-31 15:27:00,1
2017-03-31 15:00:00,0
2017-03-31 14:23:00,0
2017-03-31 13:29:00,0
2017-03-31 10:58:00,1
2017-03-31 10:49:00,1
2017-03-31 10:29:00,0
2017-03-31 10:09:00,1
2017-03-31 10:05:00,0
2017-03-31 09:20:00,1
2017-03-31 09:03:00,0
2017-03-31 08:36:00,1
2017-03-31 05:29:00,0
2017-03-31 03:05:00,1
2017-04-02 12:35:00,0
2017-04-03 15:54:00,0
2017-04-03 15:50:00,1
2017-04-03 09:54:00,1
2017-04-04 13:27:00,0
2017-04-04 18:01:00,0
2017-04-04 14:46:00,1
2017-04-04 14:10:00,1
2017-04-04 10:26:00,0
2017-04-04 11:32:00,0
2017-04-04 09:40:00,0
2017-04-04 09:33:00,1
2017-04-05 21:15:00,0
2017-04-05 18:12:00,0
2017-04-05 19:35:00,0
2017-04-05 18:07:00,0
2017-04-05 14:31:00,0
2017-04-05 20:52:00,0
2017-04-05 21:10:00,0
2017-04-05 16:38:00,0
2017-04-05 17:54:00,0
2017-04-05 14:42:00,0
2017-04-05 15:19:00,0
2017-04-05 19:55:00,0
2017-04-05 19:17:00,0
2017-04-05 18:00:00,0
2017-04-05 18:18:00,0
2017-04-05 17:36:00,0
2017-04-05 18:02:00,0
2017-04-05 17:55:00,0
2017-04-05 17:46:00,0
2017-04-05 17:43:00,0
2017-04-05 17:39:00,0
2017-04-05 16:13:00,0
2017-04-05 17:35:00,0
2017-04-05 17:35:00,0
2017-04-05 16:04:00,0
2017-04-05 17:27:00,0
2017-04-05 17:19:00,0
2017-04-05 17:18:00,0
2017-04-05 17:17:00,0
2017-04-05 17:17:00,0
2017-04-05 17:13:00,1
2017-04-05 17:12:00,0
2017-04-05 15:36:00,0
2017-04-05 17:08:00,0
2017-04-05 17:08:00,1
2017-04-05 14:31:00,0
2017-04-05 14:33:00,0
2017-04-05 16:58:00,0
2017-04-05 16:57:00,0
2017-04-05 16:55:00,0
2017-04-05 16:53:00,0
2017-04-05 16:47:00,0
2017-04-05 16:46:00,0
2017-04-05 16:45:00,0
2017-04-05 16:20:00,0
2017-04-05 16:38:00,0
2017-04-05 16:38:00,0
2017-04-05 16:24:00,0
2017-04-05 16:21:00,0
2017-04-05 16:17:00,0
2017-04-05 16:16:00,0
2017-04-05 16:15:00,0
2017-04-05 16:10:00,0
2017-04-05 15:59:00,0
2017-04-05 14:31:00,0
2017-04-05 15:56:00,0
2017-04-05 15:44:00,0
2017-04-05 15:45:00,0
2017-04-05 14:30:00,0
2017-04-05 15:39:00,0
2017-04-05 15:37:00,0
2017-04-05 15:35:00,0
2017-04-05 15:34:00,0
2017-04-05 15:31:00,0
2017-04-05 15:31:00,0
2017-04-05 15:29:00,0
2017-04-05 15:29:00,0
2017-04-05 15:29:00,0
2017-04-05 15:26:00,0
2017-04-05 15:28:00,0
2017-04-05 14:36:00,0
2017-04-05 15:23:00,0
2017-04-05 15:22:00,0
2017-04-05 15:21:00,0
2017-04-05 15:21:00,0
2017-04-05 15:21:00,0
2017-04-05 15:21:00,0
2017-04-05 15:21:00,0
2017-04-05 15:21:00,0
2017-04-05 15:20:00,0
2017-04-05 15:20:00,0
2017-04-05 15:20:00,0
2017-04-05 15:20:00,0
2017-04-05 15:20:00,0
2017-04-05 15:20:00,0
2017-04-05 15:17:00,0
2017-04-05 15:15:00,0
2017-04-05 15:10:00,0
2017-04-05 15:09:00,0
2017-04-05 15:01:00,0
2017-04-05 15:01:00,0
2017-04-05 15:01:00,0
2017-04-05 15:01:00,0
2017-04-05 14:59:00,0
2017-04-05 14:55:00,0
2017-04-05 14:53:00,0
2017-04-05 14:52:00,0
2017-04-05 14:48:00,0
2017-04-05 14:45:00,0
2017-04-05 14:38:00,0
2017-04-05 14:33:00,1
2017-04-05 14:32:00,0
2017-04-05 14:31:00,0
2017-04-05 14:31:00,0
2017-04-05 14:31:00,0
2017-04-05 14:31:00,0
2017-04-05 14:31:00,0
2017-04-05 14:31:00,0
2017-04-05 14:31:00,0
2017-04-05 14:21:00,0
2017-04-05 11:11:00,0
2017-04-05 10:42:00,0
2017-04-05 10:22:00,0
2017-04-05 10:18:00,0
2017-04-05 10:14:00,0
2017-04-05 10:08:00,0
2017-04-05 09:47:00,0
2017-04-05 09:43:00,0
2017-04-05 09:16:00,0
2017-04-05 07:01:00,0
2017-04-06 15:34:00,0
2017-04-06 19:56:00,1
2017-04-06 15:20:00,0
2017-04-06 15:55:00,0
2017-04-06 17:24:00,1
2017-04-06 15:58:00,0
2017-04-06 15:51:00,0
2017-04-06 15:49:00,1
2017-04-06 14:16:00,0
2017-04-06 13:27:00,0
2017-04-06 11:30:00,0
2017-04-06 11:16:00,0
2017-04-06 10:58:00,0
2017-04-06 10:20:00,0
2017-04-06 10:08:00,0
2017-04-06 09:55:00,0
2017-04-06 09:48:00,1
2017-04-06 09:47:00,1
2017-04-06 09:43:00,1
2017-04-06 09:36:00,1
2017-04-06 09:35:00,1
2017-04-06 01:03:00,0
2017-04-06 09:28:00,0
2017-04-06 09:26:00,1
2017-04-06 09:20:00,1
2017-04-06 09:20:00,1
2017-04-06 09:07:00,0
2017-04-06 09:00:00,0
2017-04-06 08:32:00,0
2017-04-06 08:29:00,0
2017-04-06 07:52:00,0
2017-04-06 07:50:00,0
2017-04-06 07:49:00,0
2017-04-06 07:48:00,0
2017-04-06 05:46:00,0
2017-04-06 05:46:00,0
2017-04-06 05:06:00,0
2017-04-06 05:06:00,0
2017-04-06 04:02:00,0
2017-04-06 03:37:00,0
2017-04-06 03:12:00,0
2017-04-06 03:11:00,0
2017-04-06 03:05:00,0
2017-04-07 13:39:00,0
2017-04-07 09:58:00,0
2017-04-07 09:40:00,0
2017-04-07 09:01:00,0
2017-04-07 08:56:00,0
2017-04-07 08:44:00,0
2017-04-07 08:36:00,0
2017-04-07 08:10:00,0
2017-04-07 08:05:00,0
2017-04-07 07:51:00,0
2017-04-07 07:44:00,0
2017-04-07 03:38:00,1
2017-04-07 03:13:00,0
2017-04-09 17:11:00,0
2017-04-09 13:57:00,0
2017-04-09 13:51:00,0
2017-04-09 13:45:00,0
2017-04-09 08:14:00,0
2017-04-10 18:03:00,0
2017-04-10 17:12:00,0
2017-04-10 15:53:00,1
2017-04-10 15:42:00,0
2017-04-10 15:41:00,0
2017-04-10 14:25:00,1
2017-04-10 03:05:00,0
2017-04-11 20:33:00,0
2017-04-11 17:59:00,1
2017-04-11 11:22:00,0
2017-04-11 17:57:00,1
2017-04-11 15:24:00,0
2017-04-11 13:45:00,0
2017-04-11 09:17:00,0
2017-04-11 08:42:00,0
2017-04-11 08:40:00,0
2017-04-11 08:36:00,0
2017-04-11 08:00:00,0
2017-04-11 07:53:00,0
2017-04-11 03:06:00,1
2017-04-12 16:56:00,0
2017-04-12 14:30:00,1
2017-04-12 11:20:00,0
2017-04-12 10:37:00,0
2017-04-12 10:36:00,0
2017-04-12 10:08:00,0
2017-04-12 07:57:00,1
2017-04-12 07:53:00,1
2017-04-12 03:10:00,1
2017-04-12 03:08:00,1
2017-04-13 17:59:00,0
2017-04-13 10:28:00,0
2017-04-13 01:03:00,1
2017-04-14 18:51:00,1
2017-04-14 17:21:00,1
2017-04-14 17:09:00,1
2017-04-14 17:00:00,1
2017-04-14 16:11:00,0
2017-04-14 09:36:00,1
2017-04-14 06:52:00,0
