datetime,close,high,low,open,volume
2017-11-03,6540.0,6730.0,6500.0,6610.0,1815436.0
2017-11-02,6600.0,6690.0,6560.0,6670.0,1429696.0
2017-11-01,6580.0,6860.0,6560.0,6600.0,2349806.0
2017-10-31,6650.0,6650.0,6560.0,6580.0,883377.0
2017-10-30,6560.0,6770.0,6560.0,6770.0,1199661.0
2017-10-27,6740.0,6770.0,6690.0,6700.0,568961.0
2017-10-26,6720.0,6750.0,6680.0,6690.0,693743.0
2017-10-25,6680.0,6790.0,6550.0,6760.0,1820018.0
2017-10-24,6740.0,6840.0,6720.0,6790.0,1089091.0
2017-10-23,6820.0,6930.0,6810.0,6920.0,907900.0
2017-10-20,6860.0,6920.0,6820.0,6850.0,861242.0
2017-10-19,6880.0,6960.0,6810.0,6890.0,1050351.0
2017-10-18,6890.0,6970.0,6810.0,6820.0,1239963.0
2017-10-17,6860.0,6990.0,6840.0,6960.0,935387.0
2017-10-16,7000.0,7090.0,6850.0,6990.0,1638697.0
2017-10-13,7030.0,7240.0,6960.0,7240.0,1664355.0
2017-10-12,7240.0,7260.0,7150.0,7210.0,787678.0
2017-10-11,7250.0,7280.0,7120.0,7210.0,1210708.0
2017-10-10,7240.0,7270.0,7160.0,7180.0,1067457.0
2017-09-29,7210.0,7210.0,7090.0,7110.0,975248.0
2017-09-28,7160.0,7230.0,7010.0,7130.0,1094116.0
2017-09-27,7190.0,7200.0,7040.0,7170.0,951527.0
2017-09-26,7160.0,7180.0,6870.0,6880.0,1758064.0
2017-09-25,6880.0,6900.0,6730.0,6810.0,829419.0
2017-09-22,6820.0,6960.0,6760.0,6890.0,1626262.0
2017-09-21,6930.0,7080.0,6900.0,7080.0,1360191.0
2017-09-20,7060.0,7200.0,7060.0,7110.0,1267321.0
2017-09-19,7100.0,7310.0,7100.0,7300.0,1856484.0
2017-09-18,7310.0,7400.0,7290.0,7350.0,1536064.0
2017-09-15,7350.0,7380.0,7050.0,7090.0,2814732.0
2017-09-14,7140.0,7160.0,7040.0,7150.0,1519011.0
2017-09-13,7130.0,7190.0,7060.0,7120.0,2186712.0
2017-09-12,7070.0,7100.0,6840.0,6880.0,2087235.0
2017-09-11,6860.0,6920.0,6760.0,6800.0,1133107.0
2017-09-08,6800.0,6830.0,6680.0,6790.0,988702.0
2017-09-07,6810.0,6860.0,6730.0,6770.0,1235417.0
2017-09-06,6760.0,6910.0,6750.0,6860.0,1176076.0
2017-09-05,6910.0,7000.0,6810.0,6970.0,1039220.0
2017-09-04,6930.0,7030.0,6930.0,6980.0,1195108.0
2017-09-01,7130.0,7140.0,7000.0,7010.0,1867278.0
2017-08-31,7010.0,7010.0,6950.0,7010.0,918007.0
2017-08-30,7000.0,7030.0,6920.0,7020.0,1001471.0
2017-08-29,6990.0,7070.0,6900.0,7000.0,1245298.0
2017-08-28,7030.0,7090.0,6930.0,7000.0,1617623.0
2017-08-25,6920.0,6970.0,6830.0,6970.0,1051912.0
2017-08-24,6950.0,6950.0,6860.0,6940.0,1217297.0
2017-08-23,6930.0,6940.0,6770.0,6820.0,1301243.0
2017-08-22,6850.0,7030.0,6820.0,6840.0,1774278.0
2017-08-21,6830.0,6930.0,6730.0,6930.0,1370652.0
2017-08-18,6900.0,7000.0,6850.0,7000.0,1430622.0
2017-08-17,7050.0,7070.0,6950.0,7040.0,1405165.0
2017-08-16,7030.0,7080.0,6920.0,7030.0,2381058.0
2017-08-14,6970.0,7130.0,6840.0,7110.0,2897240.0
2017-08-11,7040.0,7190.0,6710.0,6710.0,10611579.0
2017-08-10,6750.0,6800.0,6570.0,6570.0,4244037.0
2017-08-09,6560.0,6630.0,6480.0,6580.0,2318230.0
2017-08-08,6580.0,6600.0,6260.0,6260.0,5135230.0
2017-08-07,6250.0,6360.0,6240.0,6260.0,975945.0
2017-08-04,6260.0,6310.0,6210.0,6270.0,1032014.0
2017-08-03,6300.0,6380.0,6250.0,6360.0,963932.0
2017-08-02,6390.0,6430.0,6320.0,6430.0,682119.0
2017-08-01,6410.0,6430.0,6310.0,6330.0,887626.0
2017-07-31,6330.0,6350.0,6240.0,6310.0,804119.0
2017-07-28,6310.0,6390.0,6280.0,6380.0,816091.0
2017-07-27,6390.0,6400.0,6300.0,6360.0,565060.0
2017-07-26,6410.0,6460.0,6360.0,6430.0,896671.0
2017-07-25,6370.0,6400.0,6300.0,6380.0,828195.0
2017-07-24,6370.0,6470.0,6330.0,6470.0,1084378.0
2017-07-21,6480.0,6520.0,6290.0,6290.0,1875214.0
2017-07-20,6320.0,6340.0,6280.0,6330.0,556666.0
2017-07-19,6320.0,6330.0,6210.0,6250.0,911764.0
2017-07-18,6230.0,6250.0,6180.0,6210.0,947409.0
2017-07-17,6230.0,6390.0,6220.0,6300.0,1264112.0
2017-07-14,6300.0,6350.0,6260.0,6340.0,910546.0
2017-07-13,6330.0,6330.0,6250.0,6300.0,884070.0
2017-07-12,6250.0,6350.0,6200.0,6320.0,1567504.0
2017-07-11,6290.0,6350.0,6190.0,6190.0,1906735.0
2017-07-10,6180.0,6230.0,6170.0,6210.0,602486.0
2017-07-07,6210.0,6240.0,6150.0,6150.0,947648.0
2017-07-06,6180.0,6230.0,6150.0,6230.0,806037.0
2017-07-05,6210.0,6270.0,6160.0,6160.0,798370.0
2017-07-04,6180.0,6250.0,6150.0,6230.0,1134442.0
2017-07-03,6230.0,6310.0,6200.0,6280.0,1011935.0
2017-06-30,6250.0,6270.0,6160.0,6230.0,988463.0
2017-06-29,6240.0,6270.0,6150.0,6160.0,1319064.0
2017-06-28,6140.0,6260.0,6120.0,6250.0,2100068.0
2017-06-27,6260.0,6400.0,6240.0,6360.0,1701295.0
2017-06-26,6340.0,6610.0,6310.0,6610.0,2662744.0
2017-06-23,6570.0,6750.0,6530.0,6690.0,2129257.0
2017-06-22,6710.0,6750.0,6580.0,6660.0,1855857.0
2017-06-21,6730.0,6910.0,6690.0,6900.0,2461569.0
2017-06-20,6930.0,7080.0,6880.0,6900.0,1247871.0
2017-06-19,6870.0,7030.0,6840.0,7020.0,2207658.0
2017-06-16,7010.0,7100.0,6990.0,7090.0,1181873.0
2017-06-15,7090.0,7250.0,7040.0,7210.0,1953783.0
2017-06-14,7220.0,7280.0,7190.0,7230.0,1043941.0
2017-06-13,7220.0,7260.0,7130.0,7150.0,954467.0
2017-06-12,7170.0,7250.0,7150.0,7250.0,800991.0
2017-06-09,7250.0,7340.0,7210.0,7320.0,1522341.0
2017-06-08,7330.0,7400.0,7240.0,7400.0,1578760.0
2017-06-07,7370.0,7400.0,7280.0,7340.0,1967153.0
2017-06-05,7220.0,7290.0,7160.0,7180.0,984222.0
2017-06-02,7180.0,7320.0,7090.0,7280.0,2418923.0
2017-06-01,7260.0,7440.0,7240.0,7430.0,1378571.0
2017-05-31,7400.0,7430.0,7350.0,7420.0,1905095.0
2017-05-30,7400.0,7400.0,7290.0,7290.0,1301948.0
2017-05-29,7310.0,7320.0,7220.0,7270.0,1317319.0
2017-05-26,7250.0,7400.0,7210.0,7360.0,1736181.0
2017-05-25,7320.0,7350.0,7210.0,7270.0,1224399.0
2017-05-24,7260.0,7360.0,7200.0,7360.0,1630279.0
2017-05-23,7320.0,7420.0,7300.0,7330.0,1030370.0
2017-05-22,7320.0,7420.0,7300.0,7350.0,742827.0
2017-05-19,7310.0,7430.0,7290.0,7400.0,1150400.0
2017-05-18,7300.0,7400.0,7230.0,7230.0,857974.0
2017-05-17,7330.0,7370.0,7200.0,7330.0,1487283.0
2017-05-16,7320.0,7490.0,7250.0,7480.0,2023345.0
2017-05-15,7430.0,7520.0,7370.0,7370.0,1074557.0
2017-05-12,7440.0,7510.0,7410.0,7510.0,1172423.0
2017-05-11,7510.0,7510.0,7340.0,7480.0,2203768.0
2017-05-10,7440.0,7840.0,7380.0,7810.0,4038263.0
2017-05-08,7750.0,8210.0,7700.0,8080.0,2644568.0
2017-05-04,8080.0,8120.0,8010.0,8030.0,628673.0
2017-05-02,8070.0,8170.0,8000.0,8030.0,673136.0
2017-04-28,8010.0,8150.0,8000.0,8050.0,916325.0
2017-04-27,8120.0,8270.0,7830.0,7840.0,2319490.0
2017-04-26,7800.0,7840.0,7750.0,7790.0,612063.0
2017-04-25,7810.0,7850.0,7740.0,7780.0,590318.0
2017-04-24,7830.0,7860.0,7700.0,7740.0,652568.0
2017-04-21,7770.0,7930.0,7710.0,7930.0,967220.0
2017-04-20,7920.0,7920.0,7770.0,7770.0,745656.0
2017-04-19,7810.0,7850.0,7710.0,7820.0,903134.0
2017-04-18,7820.0,7920.0,7780.0,7870.0,908780.0
2017-04-17,7850.0,7870.0,7720.0,7800.0,660245.0
2017-04-14,7720.0,7760.0,7680.0,7740.0,342749.0
2017-04-13,7760.0,7760.0,7610.0,7720.0,639761.0
2017-04-12,7720.0,7880.0,7670.0,7760.0,843256.0
2017-04-11,7770.0,7910.0,7690.0,7740.0,667002.0
