datetime,close,high,low,open,volume
2017-11-03,173000.0,181000.0,170000.0,180000.0,450064.0
2017-11-02,174000.0,177500.0,172000.0,176500.0,173892.0
2017-11-01,176500.0,177500.0,170500.0,174000.0,293406.0
2017-10-31,172000.0,183000.0,170500.0,180000.0,405484.0
2017-10-30,178000.0,185000.0,175500.0,184000.0,259767.0
2017-10-27,178000.0,180500.0,172000.0,175000.0,295323.0
2017-10-26,175000.0,182000.0,173000.0,174500.0,1069598.0
2017-10-25,168500.0,172000.0,167000.0,169000.0,264325.0
2017-10-24,167000.0,169500.0,165000.0,167500.0,141397.0
2017-10-23,168000.0,170000.0,156000.0,158500.0,334260.0
2017-10-20,157500.0,161000.0,155500.0,157000.0,198625.0
2017-10-19,155500.0,162500.0,154500.0,162500.0,303579.0
2017-10-18,162500.0,163500.0,159000.0,163500.0,167134.0
2017-10-17,162000.0,163500.0,160000.0,160000.0,204213.0
2017-10-16,157000.0,165000.0,156000.0,164500.0,260771.0
2017-10-13,163500.0,171500.0,161500.0,165500.0,364068.0
2017-10-12,164500.0,168000.0,163000.0,166000.0,290460.0
2017-10-11,166000.0,166500.0,157000.0,157500.0,475518.0
2017-10-10,155000.0,157500.0,148000.0,151000.0,440152.0
2017-09-29,154000.0,154500.0,147500.0,149000.0,216046.0
2017-09-28,148500.0,157000.0,148000.0,156500.0,439301.0
2017-09-27,155500.0,159500.0,153000.0,154000.0,396540.0
2017-09-26,152000.0,154000.0,146500.0,148500.0,263768.0
2017-09-25,150500.0,152500.0,145500.0,148000.0,517988.0
2017-09-22,149000.0,155500.0,148000.0,154000.0,546461.0
2017-09-21,155500.0,162500.0,154500.0,162500.0,525518.0
2017-09-20,163500.0,171500.0,162000.0,169500.0,415116.0
2017-09-19,169500.0,173000.0,168000.0,172500.0,207770.0
2017-09-18,172000.0,173500.0,168500.0,171000.0,306070.0
2017-09-15,169000.0,172000.0,167500.0,172000.0,374587.0
2017-09-14,173000.0,176500.0,168500.0,168500.0,410290.0
2017-09-13,168500.0,171000.0,165500.0,170000.0,532881.0
2017-09-12,171500.0,176000.0,170000.0,174500.0,271669.0
2017-09-11,171500.0,174500.0,168500.0,170500.0,280892.0
2017-09-08,169500.0,176500.0,167500.0,172500.0,353820.0
2017-09-07,173500.0,177500.0,172500.0,177000.0,196709.0
2017-09-06,174500.0,178500.0,173000.0,175500.0,141759.0
2017-09-05,176500.0,180000.0,174500.0,178500.0,128390.0
2017-09-04,178500.0,180500.0,171500.0,172000.0,228956.0
2017-09-01,178000.0,185000.0,175000.0,185000.0,390118.0
2017-08-31,184500.0,188000.0,182000.0,187000.0,179459.0
2017-08-30,184000.0,184000.0,179000.0,180500.0,164708.0
2017-08-29,179000.0,179000.0,170000.0,172000.0,191035.0
2017-08-28,172000.0,178500.0,172000.0,176000.0,132620.0
2017-08-25,177000.0,179000.0,175500.0,177500.0,69890.0
2017-08-24,177500.0,181000.0,176000.0,178500.0,115229.0
2017-08-23,177000.0,180000.0,175000.0,175500.0,240942.0
2017-08-22,172500.0,173000.0,167500.0,169500.0,100307.0
2017-08-21,167500.0,174000.0,167000.0,170000.0,109336.0
2017-08-18,170000.0,170000.0,163000.0,163000.0,105161.0
2017-08-17,167500.0,169000.0,164500.0,166500.0,81188.0
2017-08-16,168000.0,171000.0,166500.0,167000.0,164781.0
2017-08-14,165000.0,166000.0,162000.0,165500.0,121652.0
2017-08-11,161500.0,164000.0,157500.0,158500.0,177345.0
2017-08-10,164000.0,164000.0,156500.0,157000.0,225604.0
2017-08-09,159000.0,162500.0,157500.0,160000.0,157114.0
2017-08-08,162500.0,164000.0,160500.0,161500.0,173374.0
2017-08-07,160500.0,164500.0,160000.0,161000.0,111340.0
2017-08-04,162000.0,165000.0,160000.0,163000.0,139209.0
2017-08-03,162500.0,166500.0,161000.0,163500.0,191514.0
2017-08-02,165000.0,165500.0,157000.0,163000.0,520279.0
2017-08-01,149500.0,151500.0,145500.0,150000.0,260794.0
2017-07-31,150000.0,152000.0,147000.0,148000.0,148782.0
2017-07-28,150500.0,159000.0,149000.0,157500.0,362399.0
2017-07-27,161500.0,166500.0,156000.0,156500.0,269232.0
2017-07-26,157500.0,164000.0,153500.0,164000.0,220657.0
2017-07-25,162000.0,169000.0,162000.0,168000.0,142646.0
2017-07-24,167000.0,168500.0,160000.0,161000.0,199829.0
2017-07-21,161000.0,162000.0,157000.0,157000.0,85538.0
2017-07-20,158000.0,160500.0,155500.0,159500.0,83950.0
2017-07-19,159000.0,164500.0,157000.0,161000.0,165005.0
2017-07-18,160500.0,161500.0,156000.0,159000.0,126490.0
2017-07-17,158000.0,159000.0,153500.0,153500.0,137975.0
2017-07-14,153000.0,158500.0,152000.0,157500.0,187435.0
2017-07-13,157500.0,163500.0,154000.0,156000.0,249549.0
2017-07-12,153000.0,161000.0,152000.0,160000.0,189951.0
2017-07-11,159500.0,160000.0,154000.0,158500.0,112999.0
2017-07-10,157000.0,158500.0,151000.0,158000.0,155554.0
2017-07-07,156000.0,160500.0,155500.0,156500.0,126599.0
2017-07-06,159500.0,164500.0,158500.0,163500.0,143851.0
2017-07-05,161000.0,163500.0,157500.0,158500.0,161561.0
2017-07-04,157500.0,162500.0,157000.0,158500.0,136616.0
2017-07-03,159500.0,164500.0,155500.0,164000.0,226468.0
2017-06-30,165000.0,165500.0,154500.0,157500.0,253514.0
2017-06-29,161500.0,165500.0,160000.0,164500.0,183273.0
2017-06-28,161500.0,172000.0,160000.0,170500.0,459122.0
2017-06-27,172500.0,177500.0,170500.0,176500.0,240959.0
2017-06-26,175000.0,176500.0,163000.0,163500.0,356493.0
2017-06-23,162500.0,162500.0,155500.0,159000.0,142281.0
2017-06-22,161500.0,165000.0,160000.0,164500.0,143603.0
2017-06-21,164500.0,164500.0,156500.0,160500.0,134599.0
2017-06-20,161500.0,165500.0,160500.0,165000.0,243381.0
2017-06-19,163500.0,163500.0,155000.0,158000.0,208984.0
2017-06-16,157000.0,162500.0,156000.0,157500.0,327854.0
2017-06-15,157500.0,161500.0,154000.0,154000.0,356160.0
2017-06-14,154000.0,159000.0,152500.0,155000.0,330246.0
2017-06-13,150500.0,154000.0,144500.0,146000.0,288778.0
2017-06-12,147000.0,151000.0,145000.0,151000.0,400911.0
2017-06-09,155500.0,159000.0,152000.0,152500.0,295970.0
2017-06-08,151500.0,152000.0,140000.0,140000.0,559166.0
2017-06-07,141000.0,141000.0,134000.0,135500.0,224086.0
2017-06-05,135000.0,139000.0,134000.0,135500.0,163086.0
2017-06-02,135500.0,135500.0,131500.0,132000.0,127561.0
2017-06-01,131500.0,135000.0,130500.0,134500.0,126848.0
2017-05-31,134000.0,137500.0,133000.0,136500.0,259111.0
2017-05-30,138000.0,142000.0,137000.0,139500.0,196513.0
2017-05-29,138500.0,139000.0,133000.0,134000.0,215983.0
2017-05-26,133000.0,134500.0,130000.0,130500.0,190223.0
2017-05-25,130000.0,134000.0,129000.0,133500.0,196889.0
2017-05-24,133500.0,134500.0,131000.0,131500.0,249702.0
2017-05-23,130000.0,132500.0,127500.0,128000.0,145904.0
