datetime,close,high,low,open,volume
2017-11-03,228000.0,228000.0,219000.0,220000.0,132350.0
2017-11-02,218500.0,224000.0,216500.0,219000.0,196453.0
2017-11-01,222500.0,231000.0,220000.0,225000.0,248623.0
2017-10-31,225000.0,225000.0,211000.0,211000.0,608422.0
2017-10-30,210000.0,236000.0,208000.0,226000.0,860328.0
2017-10-27,246500.0,0.0,0.0,0.0,0.0
2017-10-26,246500.0,0.0,0.0,0.0,0.0
2017-10-25,246500.0,0.0,0.0,0.0,0.0
2017-10-24,246500.0,0.0,0.0,0.0,0.0
2017-10-23,246500.0,0.0,0.0,0.0,0.0
2017-10-20,246500.0,0.0,0.0,0.0,0.0
2017-10-19,246500.0,0.0,0.0,0.0,0.0
2017-10-18,246500.0,0.0,0.0,0.0,0.0
2017-10-17,246500.0,0.0,0.0,0.0,0.0
2017-10-16,246500.0,0.0,0.0,0.0,0.0
2017-10-13,246500.0,0.0,0.0,0.0,0.0
2017-10-12,246500.0,0.0,0.0,0.0,0.0
2017-10-11,246500.0,0.0,0.0,0.0,0.0
2017-10-10,246500.0,0.0,0.0,0.0,0.0
2017-09-29,246500.0,0.0,0.0,0.0,0.0
2017-09-28,246500.0,0.0,0.0,0.0,0.0
2017-09-27,246500.0,252500.0,240000.0,240500.0,522790.0
2017-09-26,240000.0,243500.0,223500.0,224000.0,321780.0
2017-09-25,221500.0,228500.0,220500.0,226000.0,115100.0
2017-09-22,222500.0,228000.0,216000.0,220000.0,129466.0
2017-09-21,217500.0,224000.0,217500.0,221000.0,108798.0
2017-09-20,220500.0,231000.0,220000.0,228000.0,227991.0
2017-09-19,231000.0,235500.0,230500.0,234500.0,85892.0
2017-09-18,232000.0,236000.0,229500.0,236000.0,161090.0
2017-09-15,238500.0,241000.0,229000.0,232000.0,542868.0
2017-09-14,220000.0,227000.0,218500.0,220000.0,519402.0
2017-09-13,224500.0,232500.0,224000.0,232500.0,90907.0
2017-09-12,228000.0,234000.0,227500.0,233000.0,58096.0
2017-09-11,232000.0,233500.0,225000.0,225500.0,55718.0
2017-09-08,227000.0,234500.0,223500.0,234500.0,128366.0
2017-09-07,234500.0,236000.0,230000.0,234000.0,73564.0
2017-09-06,232000.0,243000.0,231000.0,238500.0,136687.0
2017-09-05,239000.0,245500.0,235500.0,245500.0,75001.0
2017-09-04,242000.0,244500.0,235000.0,235000.0,83719.0
2017-09-01,243500.0,255500.0,242500.0,255000.0,260659.0
2017-08-31,257000.0,261000.0,252000.0,260500.0,115682.0
2017-08-30,259500.0,270000.0,258000.0,268000.0,141980.0
2017-08-29,271000.0,276500.0,267000.0,276500.0,103896.0
2017-08-28,277500.0,277500.0,270000.0,274500.0,69717.0
2017-08-25,270000.0,276000.0,269000.0,276000.0,87227.0
2017-08-24,273500.0,278000.0,266500.0,266500.0,85279.0
2017-08-23,266500.0,270000.0,260000.0,262000.0,99961.0
2017-08-22,261000.0,263000.0,254500.0,255000.0,66449.0
2017-08-21,256000.0,268000.0,254000.0,267500.0,92616.0
2017-08-18,267500.0,268500.0,260500.0,265000.0,68687.0
2017-08-17,267000.0,267000.0,242000.0,243000.0,200423.0
2017-08-16,244500.0,252500.0,242500.0,249500.0,153368.0
2017-08-14,248000.0,262000.0,247000.0,258500.0,115619.0
2017-08-11,258500.0,266000.0,255500.0,265000.0,92959.0
2017-08-10,267000.0,276000.0,267000.0,272500.0,73841.0
2017-08-09,271500.0,274000.0,261000.0,264000.0,59433.0
2017-08-08,267500.0,274500.0,267000.0,269000.0,55209.0
2017-08-07,269000.0,274000.0,267500.0,269000.0,55634.0
2017-08-04,268500.0,269500.0,257000.0,257000.0,72015.0
2017-08-03,258500.0,265500.0,257500.0,262500.0,67454.0
2017-08-02,264000.0,268500.0,261500.0,268000.0,89071.0
2017-08-01,264500.0,270000.0,257500.0,262500.0,131490.0
2017-07-31,263000.0,272500.0,256500.0,272000.0,315387.0
2017-07-28,287500.0,289500.0,285000.0,286000.0,56386.0
2017-07-27,287500.0,287500.0,282000.0,286000.0,33931.0
2017-07-26,284000.0,285500.0,280000.0,285000.0,43350.0
2017-07-25,282500.0,282500.0,269500.0,278000.0,101196.0
2017-07-24,277500.0,285000.0,276000.0,283500.0,71066.0
2017-07-21,283500.0,285500.0,281000.0,283000.0,54064.0
2017-07-20,280500.0,286000.0,278500.0,285000.0,95674.0
2017-07-19,285000.0,290000.0,282500.0,288000.0,68099.0
2017-07-18,287000.0,292500.0,285000.0,289000.0,46043.0
2017-07-17,290000.0,298000.0,286500.0,297500.0,64498.0
2017-07-14,294500.0,298000.0,289000.0,291000.0,32702.0
2017-07-13,290000.0,298000.0,287500.0,293000.0,74907.0
2017-07-12,293000.0,302500.0,291000.0,297500.0,40197.0
2017-07-11,298500.0,300000.0,290000.0,290000.0,59557.0
2017-07-10,290000.0,295000.0,282500.0,292500.0,60115.0
2017-07-07,292500.0,304500.0,287000.0,303000.0,96560.0
2017-07-06,303000.0,305000.0,300000.0,301500.0,36163.0
2017-07-05,303000.0,304000.0,295500.0,295500.0,51338.0
