datetime,close,high,low,open,volume
2017-11-03,92000.0,96500.0,91600.0,92500.0,34219.0
2017-11-02,91600.0,92700.0,89800.0,90500.0,19618.0
2017-11-01,90700.0,90800.0,89300.0,89400.0,11644.0
2017-10-31,90400.0,90800.0,88100.0,88400.0,14085.0
2017-10-30,88300.0,90400.0,88000.0,90400.0,17053.0
2017-10-27,89100.0,91000.0,88700.0,88800.0,22049.0
2017-10-26,89100.0,91000.0,88400.0,90500.0,19515.0
2017-10-25,90300.0,93000.0,89600.0,92000.0,14196.0
2017-10-24,92200.0,92800.0,90500.0,90800.0,13740.0
2017-10-23,90700.0,92200.0,87100.0,87600.0,24972.0
2017-10-20,87400.0,89100.0,87400.0,88000.0,28788.0
2017-10-19,87700.0,90500.0,87700.0,89700.0,25339.0
2017-10-18,89700.0,90800.0,88600.0,89000.0,9990.0
2017-10-17,89300.0,90200.0,88300.0,89900.0,14920.0
2017-10-16,89900.0,89900.0,86700.0,87800.0,12528.0
2017-10-13,87900.0,88500.0,86500.0,87800.0,17595.0
2017-10-12,87800.0,88300.0,86600.0,87600.0,24495.0
2017-10-11,87600.0,90800.0,87600.0,88100.0,16067.0
2017-10-10,88400.0,89000.0,87400.0,87500.0,13219.0
2017-09-29,88500.0,90100.0,87200.0,88800.0,19691.0
2017-09-28,88400.0,88600.0,85200.0,86100.0,17622.0
2017-09-27,86300.0,86800.0,85000.0,85200.0,12001.0
2017-09-26,85200.0,86900.0,83000.0,83000.0,32576.0
2017-09-25,84900.0,89800.0,84400.0,88600.0,32774.0
2017-09-22,88500.0,94700.0,87400.0,93200.0,46455.0
2017-09-21,93600.0,97700.0,93000.0,96900.0,33111.0
2017-09-20,96900.0,102000.0,96500.0,101000.0,35452.0
2017-09-19,100000.0,101000.0,99800.0,99800.0,14908.0
2017-09-18,100000.0,101000.0,99500.0,99700.0,18911.0
2017-09-15,100500.0,102000.0,99200.0,101000.0,19760.0
2017-09-14,101500.0,101500.0,100000.0,101000.0,13227.0
2017-09-13,101000.0,102500.0,101000.0,102500.0,9768.0
2017-09-12,102500.0,104500.0,102500.0,104500.0,8855.0
2017-09-11,104500.0,106000.0,103500.0,103500.0,9722.0
2017-09-08,104000.0,105000.0,103000.0,103500.0,6415.0
2017-09-07,104000.0,106000.0,103500.0,105000.0,9291.0
2017-09-06,104500.0,105500.0,104000.0,105500.0,6959.0
2017-09-05,105000.0,106000.0,104000.0,106000.0,6466.0
2017-09-04,105500.0,106000.0,104000.0,104500.0,7472.0
2017-09-01,105500.0,107500.0,105500.0,107000.0,10258.0
2017-08-31,107000.0,108500.0,107000.0,108000.0,8653.0
2017-08-30,108000.0,109500.0,108000.0,109500.0,10400.0
2017-08-29,109000.0,109500.0,107000.0,108000.0,13128.0
2017-08-28,108000.0,110000.0,106500.0,106500.0,13735.0
2017-08-25,106500.0,108500.0,106000.0,107000.0,18834.0
2017-08-24,106500.0,110000.0,106500.0,107000.0,12272.0
2017-08-23,106500.0,110500.0,106500.0,109000.0,18493.0
2017-08-22,108500.0,111500.0,107500.0,110500.0,15540.0
2017-08-21,110000.0,114000.0,110000.0,112500.0,13277.0
2017-08-18,113000.0,114000.0,112000.0,112500.0,7119.0
2017-08-17,113000.0,116500.0,113000.0,115000.0,11796.0
2017-08-16,116500.0,120000.0,116000.0,118000.0,8385.0
2017-08-14,118000.0,125000.0,118000.0,122500.0,9281.0
2017-08-11,122500.0,124000.0,119000.0,120000.0,12575.0
2017-08-10,120000.0,124500.0,119000.0,122500.0,13115.0
2017-08-09,120000.0,122000.0,118500.0,118500.0,7843.0
2017-08-08,119000.0,120000.0,115500.0,115500.0,10476.0
2017-08-07,116000.0,117500.0,114500.0,116000.0,8007.0
2017-08-04,116000.0,117500.0,115500.0,116500.0,5687.0
2017-08-03,117000.0,118000.0,116500.0,117000.0,7477.0
2017-08-02,117500.0,118000.0,115500.0,117500.0,10755.0
2017-08-01,117000.0,117000.0,115000.0,116500.0,8881.0
2017-07-31,115000.0,117000.0,114500.0,116000.0,11222.0
2017-07-28,115000.0,117000.0,115000.0,115000.0,7423.0
2017-07-27,115000.0,116500.0,113500.0,115500.0,7487.0
2017-07-26,115000.0,116000.0,114000.0,115000.0,7049.0
2017-07-25,113500.0,115500.0,113000.0,113000.0,10257.0
2017-07-24,112000.0,113500.0,111500.0,112500.0,4358.0
2017-07-21,111500.0,114000.0,111500.0,112500.0,6813.0
2017-07-20,112500.0,115000.0,112000.0,114500.0,8372.0
2017-07-19,114500.0,117000.0,114000.0,117000.0,10673.0
2017-07-18,115000.0,116500.0,113500.0,115500.0,3437.0
2017-07-17,115000.0,118000.0,112500.0,112500.0,11561.0
2017-07-14,113000.0,113500.0,111500.0,112000.0,6638.0
2017-07-13,111500.0,115000.0,111500.0,113500.0,12995.0
2017-07-12,113000.0,116000.0,112500.0,114000.0,9354.0
2017-07-11,114000.0,118000.0,114000.0,117000.0,9318.0
2017-07-10,117500.0,120500.0,116500.0,119500.0,7579.0
2017-07-07,120500.0,122000.0,117500.0,117500.0,3971.0
2017-07-06,118500.0,120500.0,117500.0,119500.0,11243.0
2017-07-05,119500.0,123500.0,119500.0,122000.0,9149.0
2017-07-04,123500.0,123500.0,120000.0,121000.0,8464.0
2017-07-03,121000.0,124500.0,121000.0,122500.0,6749.0
2017-06-30,122500.0,124500.0,119000.0,119000.0,13583.0
2017-06-29,119500.0,123500.0,119000.0,123500.0,13365.0
2017-06-28,123500.0,124500.0,120000.0,122500.0,8700.0
2017-06-27,121500.0,124000.0,120500.0,122500.0,9770.0
2017-06-26,123000.0,125000.0,123000.0,124500.0,5715.0
2017-06-23,124000.0,125500.0,122500.0,122500.0,7003.0
2017-06-22,122500.0,124500.0,122000.0,124000.0,10486.0
2017-06-21,124500.0,126500.0,123500.0,124500.0,8045.0
