datetime,close,high,low,open,volume
2017-11-03,87700.0,88400.0,86400.0,88000.0,222992.0
2017-11-02,87800.0,88000.0,86200.0,87000.0,297461.0
2017-11-01,87100.0,87200.0,83500.0,83700.0,404221.0
2017-10-31,86000.0,86500.0,85300.0,85700.0,315730.0
2017-10-30,85900.0,87400.0,85200.0,87100.0,362042.0
2017-10-27,87000.0,87400.0,85700.0,85700.0,196011.0
2017-10-26,86800.0,86900.0,85600.0,85800.0,188899.0
2017-10-25,85800.0,86500.0,84500.0,86200.0,205292.0
2017-10-24,86500.0,87400.0,85800.0,86900.0,221059.0
2017-10-23,87000.0,87300.0,85500.0,86900.0,264473.0
2017-10-20,86300.0,86300.0,84600.0,85600.0,229724.0
2017-10-19,85600.0,85900.0,83200.0,83200.0,437274.0
2017-10-18,83200.0,83700.0,80400.0,80400.0,376006.0
2017-10-17,80500.0,82100.0,80400.0,81400.0,236265.0
2017-10-16,82200.0,83400.0,81200.0,82700.0,187502.0
2017-10-13,82300.0,82500.0,81100.0,81200.0,211713.0
2017-10-12,81200.0,82900.0,81200.0,81900.0,344456.0
2017-10-11,82600.0,82700.0,81000.0,81000.0,267321.0
2017-10-10,81800.0,81800.0,79800.0,81400.0,666115.0
2017-09-29,80600.0,80700.0,78100.0,78800.0,257626.0
2017-09-28,78600.0,78700.0,76400.0,76800.0,225476.0
2017-09-27,77700.0,78600.0,77100.0,78000.0,311983.0
2017-09-26,78500.0,80500.0,78000.0,80200.0,231692.0
2017-09-25,80200.0,80500.0,79000.0,80500.0,184730.0
2017-09-22,80600.0,81600.0,79300.0,80000.0,206967.0
2017-09-21,80800.0,81800.0,80200.0,81400.0,308476.0
2017-09-20,81400.0,83700.0,80900.0,83600.0,270403.0
2017-09-19,83300.0,84500.0,82000.0,84200.0,259802.0
2017-09-18,84200.0,85600.0,83700.0,84600.0,228343.0
2017-09-15,85000.0,85400.0,82700.0,83400.0,411000.0
2017-09-14,83600.0,83700.0,82400.0,83000.0,275297.0
2017-09-13,83400.0,83900.0,81700.0,81700.0,396629.0
2017-09-12,81700.0,82300.0,81000.0,82000.0,110459.0
2017-09-11,82200.0,82400.0,80900.0,81500.0,206053.0
2017-09-08,80500.0,82200.0,79900.0,81200.0,175461.0
2017-09-07,81700.0,82900.0,80400.0,80500.0,278222.0
2017-09-06,80400.0,82800.0,79700.0,82800.0,299546.0
2017-09-05,82200.0,83000.0,81600.0,81700.0,197393.0
2017-09-04,81700.0,83200.0,80500.0,81100.0,183215.0
