datetime,close,high,low,open,volume
2017-11-03,26100.0,26300.0,25800.0,26100.0,155759.0
2017-11-02,26050.0,26350.0,25100.0,26350.0,571645.0
2017-11-01,26350.0,26600.0,25500.0,25800.0,324900.0
2017-10-31,26050.0,27950.0,25450.0,27950.0,501052.0
2017-10-30,27750.0,27950.0,27150.0,27500.0,240133.0
2017-10-27,27150.0,27500.0,26800.0,26900.0,155087.0
2017-10-26,26900.0,27400.0,26800.0,26900.0,238564.0
2017-10-25,27000.0,27400.0,26750.0,27100.0,219685.0
2017-10-24,26900.0,27600.0,26450.0,26850.0,574804.0
2017-10-23,26650.0,26800.0,25050.0,25250.0,550545.0
2017-10-20,25100.0,25300.0,23250.0,23300.0,557675.0
2017-10-19,23450.0,23500.0,22650.0,22800.0,135107.0
2017-10-18,22750.0,23200.0,22600.0,23050.0,142105.0
2017-10-17,23150.0,23250.0,22850.0,22900.0,105711.0
2017-10-16,23100.0,23450.0,22600.0,22750.0,161829.0
2017-10-13,23050.0,23850.0,22950.0,23500.0,201216.0
2017-10-12,23450.0,24200.0,23400.0,24050.0,161913.0
2017-10-11,24050.0,24100.0,23700.0,23800.0,117698.0
2017-10-10,23950.0,24300.0,23900.0,24100.0,109290.0
2017-09-29,24300.0,24350.0,23600.0,23600.0,115242.0
2017-09-28,23600.0,24000.0,23400.0,23800.0,153183.0
2017-09-27,23850.0,24600.0,23650.0,24400.0,144742.0
2017-09-26,24200.0,24450.0,23750.0,23750.0,129995.0
2017-09-25,23950.0,24350.0,23900.0,23900.0,107655.0
2017-09-22,24150.0,24650.0,24100.0,24400.0,96170.0
2017-09-21,24450.0,24950.0,24250.0,24300.0,105437.0
2017-09-20,24500.0,25300.0,24400.0,25000.0,184313.0
2017-09-19,25150.0,25600.0,24800.0,25300.0,85159.0
2017-09-18,25300.0,26300.0,25250.0,26300.0,104376.0
2017-09-15,26300.0,26300.0,25750.0,26050.0,186958.0
2017-09-14,25850.0,25900.0,25500.0,25700.0,120559.0
2017-09-13,25800.0,26000.0,25300.0,25700.0,174281.0
2017-09-12,25700.0,25900.0,25400.0,25600.0,62888.0
2017-09-11,25600.0,25850.0,24950.0,24950.0,143414.0
2017-09-08,24850.0,25850.0,24800.0,25500.0,115999.0
2017-09-07,25600.0,25800.0,24850.0,25100.0,197686.0
2017-09-06,24800.0,24900.0,24400.0,24750.0,86339.0
2017-09-05,24400.0,24850.0,24400.0,24450.0,56660.0
2017-09-04,24550.0,24750.0,23900.0,24000.0,67017.0
2017-09-01,24500.0,25250.0,24400.0,25000.0,146856.0
2017-08-31,25100.0,25300.0,24750.0,24950.0,64403.0
2017-08-30,24850.0,25350.0,24700.0,25350.0,101077.0
2017-08-29,25100.0,25550.0,24950.0,25500.0,114512.0
2017-08-28,25500.0,25650.0,25250.0,25400.0,78816.0
2017-08-25,25350.0,25450.0,24600.0,24850.0,116429.0
2017-08-24,24800.0,25150.0,24600.0,24600.0,94804.0
2017-08-23,24750.0,24850.0,24100.0,24100.0,214366.0
2017-08-22,24300.0,24500.0,24000.0,24000.0,234705.0
2017-08-21,24000.0,25150.0,23850.0,25150.0,429351.0
2017-08-18,25000.0,25400.0,24800.0,24900.0,225329.0
2017-08-17,25100.0,26450.0,24950.0,26100.0,390306.0
2017-08-16,26350.0,26650.0,25400.0,25750.0,378170.0
2017-08-14,26100.0,27500.0,25750.0,27150.0,400815.0
2017-08-11,27200.0,27900.0,26750.0,26800.0,321422.0
2017-08-10,27050.0,27700.0,26750.0,26750.0,348991.0
2017-08-09,26750.0,27100.0,25400.0,25400.0,389718.0
2017-08-08,25500.0,25850.0,25300.0,25400.0,62375.0
2017-08-07,25400.0,25900.0,25200.0,25400.0,61358.0
2017-08-04,25350.0,25550.0,24700.0,24700.0,90064.0
2017-08-03,24900.0,25800.0,24800.0,25400.0,212071.0
2017-08-02,25550.0,26600.0,25350.0,26150.0,237098.0
2017-08-01,26250.0,26550.0,26100.0,26100.0,80666.0
2017-07-31,26200.0,27050.0,26100.0,26450.0,105270.0
2017-07-28,26550.0,27000.0,26550.0,26700.0,83659.0
2017-07-27,26800.0,26900.0,26050.0,26050.0,108065.0
2017-07-26,26150.0,27050.0,25950.0,26700.0,168055.0
2017-07-25,26400.0,27100.0,26050.0,26300.0,130409.0
2017-07-24,26200.0,27000.0,26050.0,26750.0,205495.0
2017-07-21,26700.0,27100.0,26600.0,26700.0,80551.0
2017-07-20,26700.0,27100.0,26700.0,27050.0,173918.0
2017-07-19,27050.0,27550.0,26900.0,27200.0,184024.0
2017-07-18,27100.0,27450.0,26800.0,27150.0,133810.0
2017-07-17,27000.0,28400.0,26500.0,28400.0,531026.0
2017-07-14,28400.0,28600.0,27300.0,27650.0,343488.0
2017-07-13,27500.0,28350.0,27400.0,27650.0,205610.0
2017-07-12,27400.0,28200.0,27300.0,27300.0,332403.0
2017-07-11,27350.0,28000.0,26450.0,26450.0,554091.0
2017-07-10,26450.0,26850.0,25500.0,26250.0,242185.0
2017-07-07,26250.0,27400.0,26200.0,27250.0,300291.0
2017-07-06,27150.0,28700.0,26400.0,26450.0,1128115.0
2017-07-05,26450.0,26900.0,26250.0,26650.0,97303.0
2017-07-04,26550.0,26950.0,26450.0,26700.0,102158.0
2017-07-03,26650.0,27000.0,26300.0,26950.0,155053.0
2017-06-30,26800.0,26900.0,25850.0,26100.0,138366.0
2017-06-29,26200.0,26800.0,26000.0,26350.0,133829.0
2017-06-28,26000.0,26600.0,25950.0,26400.0,192207.0
2017-06-27,26700.0,26950.0,26200.0,26250.0,199545.0
2017-06-26,26250.0,27000.0,26100.0,26950.0,194471.0
2017-06-23,26850.0,27300.0,26750.0,27250.0,116368.0
2017-06-22,27150.0,27250.0,26500.0,27050.0,224204.0
2017-06-21,27050.0,28300.0,26900.0,27800.0,324052.0
2017-06-20,28000.0,29350.0,27900.0,29300.0,432274.0
2017-06-19,28950.0,29150.0,27250.0,27300.0,608811.0
2017-06-16,27050.0,27850.0,26950.0,27550.0,185392.0
2017-06-15,27700.0,28000.0,27150.0,27550.0,182992.0
2017-06-14,27500.0,28200.0,27400.0,27600.0,289343.0
2017-06-13,27400.0,27450.0,26650.0,27200.0,257196.0
2017-06-12,27350.0,28200.0,26400.0,27950.0,557826.0
2017-06-09,28300.0,29300.0,27800.0,28100.0,570592.0
2017-06-08,28100.0,28100.0,27050.0,27800.0,354284.0
2017-06-07,27750.0,27850.0,26950.0,27700.0,259711.0
2017-06-05,27700.0,27850.0,27100.0,27350.0,389688.0
2017-06-02,27050.0,27450.0,26800.0,26950.0,219058.0
2017-06-01,26850.0,27000.0,26200.0,26900.0,218764.0
2017-05-31,26900.0,27100.0,26100.0,26500.0,319970.0
