매수기준,매수단위,수익확률,평균 수익률,손실 확률,평균 손실률,본전 확률
-0.005,6,0.4323529411764706,0.0038487755102,0.5647058823529412,-0.00401875,0.0029411764705882353
-0.006,6,0.4441176470588235,0.0037140397351,0.5441176470588235,-0.00384178378378,0.011764705882352941
-0.007,6,0.4441176470588235,0.00307708609272,0.5441176470588235,-0.0035327027027,0.011764705882352941
-0.008,6,0.38235294117647056,0.00332169230769,0.5323529411764706,-0.00324099447514,0.08529411764705883
-0.009,6,0.43823529411764706,0.00258382550336,0.3735294117647059,-0.00292417322835,0.18823529411764706
-0.01,6,0.4411764705882353,0.0019388,0.34705882352941175,-0.00281923728814,0.21176470588235294
-0.001,7,0.38529411764705884,0.00774167938931,0.6058823529411764,-0.00859946601942,0.008823529411764706
-0.002,7,0.4,0.00745088235294,0.5911764705882353,-0.00833661691542,0.008823529411764706
-0.003,7,0.3911764705882353,0.00579052631579,0.6058823529411764,-0.00732791262136,0.0029411764705882353
-0.004,7,0.4117647058823529,0.0058645,0.5852941176470589,-0.00653567839196,0.0029411764705882353
-0.005,7,0.4323529411764706,0.00449023809524,0.5647058823529412,-0.00468854166667,0.0029411764705882353
-0.006,7,0.4441176470588235,0.00433304635762,0.5441176470588235,-0.00448208108108,0.011764705882352941
-0.007,7,0.4441176470588235,0.00358993377483,0.5441176470588235,-0.00412148648649,0.011764705882352941
-0.008,7,0.38235294117647056,0.00387530769231,0.5323529411764706,-0.00378116022099,0.08529411764705883
-0.009,7,0.43823529411764706,0.00301446308725,0.3735294117647059,-0.00341153543307,0.18823529411764706
-0.01,7,0.4411764705882353,0.00226193333333,0.34705882352941175,-0.00328911016949,0.21176470588235294
-0.001,8,0.38529411764705884,0.00884763358779,0.6058823529411764,-0.00982796116505,0.008823529411764706
-0.002,8,0.4,0.00851529411765,0.5911764705882353,-0.00952756218905,0.008823529411764706
-0.003,8,0.3911764705882353,0.0066177443609,0.6058823529411764,-0.00837475728155,0.0029411764705882353
-0.004,8,0.4117647058823529,0.00670228571429,0.5852941176470589,-0.00746934673367,0.0029411764705882353
-0.005,8,0.4323529411764706,0.00513170068027,0.5647058823529412,-0.00535833333333,0.0029411764705882353
-0.006,8,0.4441176470588235,0.00495205298013,0.5441176470588235,-0.00512237837838,0.011764705882352941
-0.007,8,0.4441176470588235,0.00410278145695,0.5441176470588235,-0.00471027027027,0.011764705882352941
-0.008,8,0.38235294117647056,0.00442892307692,0.5323529411764706,-0.00432132596685,0.08529411764705883
-0.009,8,0.43823529411764706,0.00344510067114,0.3735294117647059,-0.0038988976378,0.18823529411764706
-0.01,8,0.4411764705882353,0.00258506666667,0.34705882352941175,-0.00375898305085,0.21176470588235294
-0.001,9,0.38529411764705884,0.00995358778626,0.6058823529411764,-0.0110564563107,0.008823529411764706
-0.002,9,0.4,0.00957970588235,0.5911764705882353,-0.0107185074627,0.008823529411764706
-0.003,9,0.3911764705882353,0.00744496240602,0.6058823529411764,-0.00942160194175,0.0029411764705882353
-0.004,9,0.4117647058823529,0.00754007142857,0.5852941176470589,-0.00840301507538,0.0029411764705882353
-0.005,9,0.4323529411764706,0.00577316326531,0.5647058823529412,-0.006028125,0.0029411764705882353
-0.006,9,0.4441176470588235,0.00557105960265,0.5441176470588235,-0.00576267567568,0.011764705882352941
-0.007,9,0.4441176470588235,0.00461562913907,0.5441176470588235,-0.00529905405405,0.011764705882352941
-0.008,9,0.38235294117647056,0.00498253846154,0.5323529411764706,-0.00486149171271,0.08529411764705883
-0.009,9,0.43823529411764706,0.00387573825503,0.3735294117647059,-0.00438625984252,0.18823529411764706
-0.01,9,0.4411764705882353,0.0029082,0.34705882352941175,-0.0042288559322,0.21176470588235294
-0.001,10,0.38529411764705884,0.0110595419847,0.6058823529411764,-0.0122849514563,0.008823529411764706
-0.002,10,0.4,0.0106441176471,0.5911764705882353,-0.0119094527363,0.008823529411764706
-0.003,10,0.3911764705882353,0.00827218045113,0.6058823529411764,-0.0104684466019,0.0029411764705882353
-0.004,10,0.4117647058823529,0.00837785714286,0.5852941176470589,-0.00933668341709,0.0029411764705882353
-0.005,10,0.4323529411764706,0.00641462585034,0.5647058823529412,-0.00669791666667,0.0029411764705882353
-0.006,10,0.4441176470588235,0.00619006622517,0.5441176470588235,-0.00640297297297,0.011764705882352941
-0.007,10,0.4441176470588235,0.00512847682119,0.5441176470588235,-0.00588783783784,0.011764705882352941
-0.008,10,0.38235294117647056,0.00553615384615,0.5323529411764706,-0.00540165745856,0.08529411764705883
-0.009,10,0.43823529411764706,0.00430637583893,0.3735294117647059,-0.00487362204724,0.18823529411764706
-0.01,10,0.4411764705882353,0.00323133333333,0.34705882352941175,-0.00469872881356,0.21176470588235294
-0.001,1,0.46176470588235297,0.00113162420382,0.538235294117647,-0.0021299726776,0.0
-0.002,1,0.5088235294117647,0.000965404624277,0.48823529411764705,-0.00185036144578,0.0029411764705882353
-0.003,1,0.5176470588235295,0.000647897727273,0.47941176470588237,-0.00177447852761,0.0029411764705882353
-0.004,1,0.5411764705882353,0.00061847826087,0.4588235294117647,-0.00158054487179,0.0
-0.005,1,0.5235294117647059,0.000521825842697,0.46176470588235297,-0.00134522292994,0.014705882352941176
-0.006,1,0.5882352941176471,0.000588675,0.3941176470588235,-0.00126268656716,0.01764705882352941
-0.007,1,0.5441176470588235,0.000492810810811,0.40588235294117647,-0.000992789855072,0.05
-0.008,1,0.5147058823529411,0.000508257142857,0.42058823529411765,-0.000861048951049,0.06470588235294118
-0.009,1,0.49117647058823527,0.00046751497006,0.4441176470588235,-0.000763940397351,0.06470588235294118
-0.01,1,0.45294117647058824,0.000499025974026,0.4,-0.000712941176471,0.14705882352941177
-0.001,2,0.46176470588235297,0.00226324840764,0.538235294117647,-0.00425994535519,0.0
-0.002,2,0.5088235294117647,0.00193080924855,0.48823529411764705,-0.00370072289157,0.0029411764705882353
-0.003,2,0.5176470588235295,0.00129579545455,0.47941176470588237,-0.00354895705521,0.0029411764705882353
-0.004,2,0.5411764705882353,0.00123695652174,0.4588235294117647,-0.00316108974359,0.0
-0.005,2,0.5235294117647059,0.00104365168539,0.46176470588235297,-0.00269044585987,0.014705882352941176
-0.006,2,0.5882352941176471,0.00117735,0.3941176470588235,-0.00252537313433,0.01764705882352941
-0.007,2,0.5441176470588235,0.000985621621622,0.40588235294117647,-0.00198557971014,0.05
-0.008,2,0.5147058823529411,0.00101651428571,0.42058823529411765,-0.0017220979021,0.06470588235294118
-0.009,2,0.49117647058823527,0.00093502994012,0.4441176470588235,-0.0015278807947,0.06470588235294118
-0.01,2,0.45294117647058824,0.000998051948052,0.4,-0.00142588235294,0.14705882352941177
-0.001,3,0.46176470588235297,0.00339487261146,0.538235294117647,-0.00638991803279,0.0
-0.002,3,0.5088235294117647,0.00289621387283,0.48823529411764705,-0.00555108433735,0.0029411764705882353
-0.003,3,0.5176470588235295,0.00194369318182,0.47941176470588237,-0.00532343558282,0.0029411764705882353
-0.004,3,0.5411764705882353,0.00185543478261,0.4588235294117647,-0.00474163461538,0.0
-0.005,3,0.5235294117647059,0.00156547752809,0.46176470588235297,-0.00403566878981,0.014705882352941176
-0.006,3,0.5882352941176471,0.001766025,0.3941176470588235,-0.00378805970149,0.01764705882352941
-0.007,3,0.5441176470588235,0.00147843243243,0.40588235294117647,-0.00297836956522,0.05
-0.008,3,0.5147058823529411,0.00152477142857,0.42058823529411765,-0.00258314685315,0.06470588235294118
-0.009,3,0.49117647058823527,0.00140254491018,0.4441176470588235,-0.00229182119205,0.06470588235294118
-0.01,3,0.45294117647058824,0.00149707792208,0.4,-0.00213882352941,0.14705882352941177
-0.001,4,0.46176470588235297,0.00452649681529,0.538235294117647,-0.00851989071038,0.0
-0.002,4,0.5088235294117647,0.00386161849711,0.48823529411764705,-0.00740144578313,0.0029411764705882353
-0.003,4,0.5176470588235295,0.00259159090909,0.47941176470588237,-0.00709791411043,0.0029411764705882353
-0.004,4,0.5411764705882353,0.00247391304348,0.4588235294117647,-0.00632217948718,0.0
-0.005,4,0.5235294117647059,0.00208730337079,0.46176470588235297,-0.00538089171975,0.014705882352941176
-0.006,4,0.5882352941176471,0.0023547,0.3941176470588235,-0.00505074626866,0.01764705882352941
-0.007,4,0.5441176470588235,0.00197124324324,0.40588235294117647,-0.00397115942029,0.05
-0.008,4,0.5147058823529411,0.00203302857143,0.42058823529411765,-0.0034441958042,0.06470588235294118
-0.009,4,0.49117647058823527,0.00187005988024,0.4441176470588235,-0.0030557615894,0.06470588235294118
-0.01,4,0.45294117647058824,0.0019961038961,0.4,-0.00285176470588,0.14705882352941177
-0.001,5,0.46176470588235297,0.00565812101911,0.538235294117647,-0.010649863388,0.0
-0.002,5,0.5088235294117647,0.00482702312139,0.48823529411764705,-0.00925180722892,0.0029411764705882353
-0.003,5,0.5176470588235295,0.00323948863636,0.47941176470588237,-0.00887239263804,0.0029411764705882353
-0.004,5,0.5411764705882353,0.00309239130435,0.4588235294117647,-0.00790272435897,0.0
-0.005,5,0.5235294117647059,0.00260912921348,0.46176470588235297,-0.00672611464968,0.014705882352941176
-0.006,5,0.5882352941176471,0.002943375,0.3941176470588235,-0.00631343283582,0.01764705882352941
-0.007,5,0.5441176470588235,0.00246405405405,0.40588235294117647,-0.00496394927536,0.05
-0.008,5,0.5147058823529411,0.00254128571429,0.42058823529411765,-0.00430524475524,0.06470588235294118
-0.009,5,0.49117647058823527,0.0023375748503,0.4441176470588235,-0.00381970198675,0.06470588235294118
-0.01,5,0.45294117647058824,0.00249512987013,0.4,-0.00356470588235,0.14705882352941177
-0.001,6,0.46176470588235297,0.00678974522293,0.538235294117647,-0.0127798360656,0.0
-0.002,6,0.5088235294117647,0.00579242774566,0.48823529411764705,-0.0111021686747,0.0029411764705882353
-0.003,6,0.5176470588235295,0.00388738636364,0.47941176470588237,-0.0106468711656,0.0029411764705882353
-0.004,6,0.5411764705882353,0.00371086956522,0.4588235294117647,-0.00948326923077,0.0
-0.005,6,0.5235294117647059,0.00313095505618,0.46176470588235297,-0.00807133757962,0.014705882352941176
-0.006,6,0.5882352941176471,0.00353205,0.3941176470588235,-0.00757611940299,0.01764705882352941
-0.007,6,0.5441176470588235,0.00295686486486,0.40588235294117647,-0.00595673913043,0.05
-0.008,6,0.5147058823529411,0.00304954285714,0.42058823529411765,-0.00516629370629,0.06470588235294118
-0.009,6,0.49117647058823527,0.00280508982036,0.4441176470588235,-0.00458364238411,0.06470588235294118
-0.01,6,0.45294117647058824,0.00299415584416,0.4,-0.00427764705882,0.14705882352941177
-0.001,7,0.46176470588235297,0.00792136942675,0.538235294117647,-0.0149098087432,0.0
-0.002,7,0.5088235294117647,0.00675783236994,0.48823529411764705,-0.0129525301205,0.0029411764705882353
-0.003,7,0.5176470588235295,0.00453528409091,0.47941176470588237,-0.0124213496933,0.0029411764705882353
-0.004,7,0.5411764705882353,0.00432934782609,0.4588235294117647,-0.0110638141026,0.0
-0.005,7,0.5235294117647059,0.00365278089888,0.46176470588235297,-0.00941656050955,0.014705882352941176
-0.006,7,0.5882352941176471,0.004120725,0.3941176470588235,-0.00883880597015,0.01764705882352941
-0.007,7,0.5441176470588235,0.00344967567568,0.40588235294117647,-0.00694952898551,0.05
-0.008,7,0.5147058823529411,0.0035578,0.42058823529411765,-0.00602734265734,0.06470588235294118
-0.009,7,0.49117647058823527,0.00327260479042,0.4441176470588235,-0.00534758278146,0.06470588235294118
-0.01,7,0.45294117647058824,0.00349318181818,0.4,-0.00499058823529,0.14705882352941177
-0.001,8,0.46176470588235297,0.00905299363057,0.538235294117647,-0.0170397814208,0.0
-0.002,8,0.5088235294117647,0.00772323699422,0.48823529411764705,-0.0148028915663,0.0029411764705882353
-0.003,8,0.5176470588235295,0.00518318181818,0.47941176470588237,-0.0141958282209,0.0029411764705882353
-0.004,8,0.5411764705882353,0.00494782608696,0.4588235294117647,-0.0126443589744,0.0
-0.005,8,0.5235294117647059,0.00417460674157,0.46176470588235297,-0.0107617834395,0.014705882352941176
-0.006,8,0.5882352941176471,0.0047094,0.3941176470588235,-0.0101014925373,0.01764705882352941
-0.007,8,0.5441176470588235,0.00394248648649,0.40588235294117647,-0.00794231884058,0.05
-0.008,8,0.5147058823529411,0.00406605714286,0.42058823529411765,-0.00688839160839,0.06470588235294118
-0.009,8,0.49117647058823527,0.00374011976048,0.4441176470588235,-0.00611152317881,0.06470588235294118
-0.01,8,0.45294117647058824,0.00399220779221,0.4,-0.00570352941176,0.14705882352941177
-0.001,9,0.46176470588235297,0.0101846178344,0.538235294117647,-0.0191697540984,0.0
-0.002,9,0.5088235294117647,0.0086886416185,0.48823529411764705,-0.016653253012,0.0029411764705882353
-0.003,9,0.5176470588235295,0.00583107954545,0.47941176470588237,-0.0159703067485,0.0029411764705882353
-0.004,9,0.5411764705882353,0.00556630434783,0.4588235294117647,-0.0142249038462,0.0
-0.005,9,0.5235294117647059,0.00469643258427,0.46176470588235297,-0.0121070063694,0.014705882352941176
-0.006,9,0.5882352941176471,0.005298075,0.3941176470588235,-0.0113641791045,0.01764705882352941
-0.007,9,0.5441176470588235,0.0044352972973,0.40588235294117647,-0.00893510869565,0.05
-0.008,9,0.5147058823529411,0.00457431428571,0.42058823529411765,-0.00774944055944,0.06470588235294118
-0.009,9,0.49117647058823527,0.00420763473054,0.4441176470588235,-0.00687546357616,0.06470588235294118
-0.01,9,0.45294117647058824,0.00449123376623,0.4,-0.00641647058824,0.14705882352941177
-0.001,10,0.46176470588235297,0.0113162420382,0.538235294117647,-0.021299726776,0.0
-0.002,10,0.5088235294117647,0.00965404624277,0.48823529411764705,-0.0185036144578,0.0029411764705882353
-0.003,10,0.5176470588235295,0.00647897727273,0.47941176470588237,-0.0177447852761,0.0029411764705882353
-0.004,10,0.5411764705882353,0.0061847826087,0.4588235294117647,-0.0158054487179,0.0
-0.005,10,0.5235294117647059,0.00521825842697,0.46176470588235297,-0.0134522292994,0.014705882352941176
-0.006,10,0.5882352941176471,0.00588675,0.3941176470588235,-0.0126268656716,0.01764705882352941
-0.007,10,0.5441176470588235,0.00492810810811,0.40588235294117647,-0.00992789855072,0.05
-0.008,10,0.5147058823529411,0.00508257142857,0.42058823529411765,-0.00861048951049,0.06470588235294118
-0.009,10,0.49117647058823527,0.0046751497006,0.4441176470588235,-0.00763940397351,0.06470588235294118
-0.01,10,0.45294117647058824,0.00499025974026,0.4,-0.00712941176471,0.14705882352941177
