매수기준,매수단위,수익확률,평균 수익률,손실 확률,평균 손실률,본전 확률
-0.003,7,0.611764705882353,0.00226483653846,0.3764705882352941,-0.0025872109375,0.011764705882352941
-0.004,7,0.6617647058823529,0.00203541333333,0.31470588235294117,-0.00243024299065,0.023529411764705882
-0.005,7,0.5794117647058824,0.00204140609137,0.2676470588235294,-0.00201076923077,0.15294117647058825
-0.006,7,0.5735294117647058,0.00182477435897,0.25,-0.00180114117647,0.17647058823529413
-0.007,7,0.5235294117647059,0.00137852808989,0.18235294117647058,-0.00187125806452,0.29411764705882354
-0.008,7,0.5352941176470588,0.00111034615385,0.17058823529411765,-0.00185137931034,0.29411764705882354
-0.009,7,0.45294117647058824,0.000681954545455,0.14705882352941177,-0.0017325,0.4
-0.01,7,0.45588235294117646,0.000695574193548,0.14411764705882352,-0.00114142857143,0.4
-0.001,8,0.538235294117647,0.00323291803279,0.45,-0.00320444444444,0.011764705882352941
-0.002,8,0.5882352941176471,0.00269956,0.4,-0.00296029411765,0.011764705882352941
-0.003,8,0.611764705882353,0.00258838461538,0.3764705882352941,-0.0029568125,0.011764705882352941
-0.004,8,0.6617647058823529,0.00232618666667,0.31470588235294117,-0.00277742056075,0.023529411764705882
-0.005,8,0.5794117647058824,0.00233303553299,0.2676470588235294,-0.00229802197802,0.15294117647058825
-0.006,8,0.5735294117647058,0.00208545641026,0.25,-0.00205844705882,0.17647058823529413
-0.007,8,0.5235294117647059,0.00157546067416,0.18235294117647058,-0.00213858064516,0.29411764705882354
-0.008,8,0.5352941176470588,0.00126896703297,0.17058823529411765,-0.00211586206897,0.29411764705882354
-0.009,8,0.45294117647058824,0.000779376623377,0.14705882352941177,-0.00198,0.4
-0.01,8,0.45588235294117646,0.000794941935484,0.14411764705882352,-0.00130448979592,0.4
-0.001,9,0.538235294117647,0.00363703278689,0.45,-0.003605,0.011764705882352941
-0.002,9,0.5882352941176471,0.003037005,0.4,-0.00333033088235,0.011764705882352941
-0.003,9,0.611764705882353,0.00291193269231,0.3764705882352941,-0.0033264140625,0.011764705882352941
-0.004,9,0.6617647058823529,0.00261696,0.31470588235294117,-0.00312459813084,0.023529411764705882
-0.005,9,0.5794117647058824,0.00262466497462,0.2676470588235294,-0.00258527472527,0.15294117647058825
-0.006,9,0.5735294117647058,0.00234613846154,0.25,-0.00231575294118,0.17647058823529413
-0.007,9,0.5235294117647059,0.00177239325843,0.18235294117647058,-0.00240590322581,0.29411764705882354
-0.008,9,0.5352941176470588,0.00142758791209,0.17058823529411765,-0.00238034482759,0.29411764705882354
-0.009,9,0.45294117647058824,0.000876798701299,0.14705882352941177,-0.0022275,0.4
-0.01,9,0.45588235294117646,0.000894309677419,0.14411764705882352,-0.00146755102041,0.4
-0.001,10,0.538235294117647,0.00404114754098,0.45,-0.00400555555556,0.011764705882352941
-0.002,10,0.5882352941176471,0.00337445,0.4,-0.00370036764706,0.011764705882352941
-0.003,10,0.611764705882353,0.00323548076923,0.3764705882352941,-0.003696015625,0.011764705882352941
-0.004,10,0.6617647058823529,0.00290773333333,0.31470588235294117,-0.00347177570093,0.023529411764705882
-0.005,10,0.5794117647058824,0.00291629441624,0.2676470588235294,-0.00287252747253,0.15294117647058825
-0.006,10,0.5735294117647058,0.00260682051282,0.25,-0.00257305882353,0.17647058823529413
-0.007,10,0.5235294117647059,0.0019693258427,0.18235294117647058,-0.00267322580645,0.29411764705882354
-0.008,10,0.5352941176470588,0.00158620879121,0.17058823529411765,-0.00264482758621,0.29411764705882354
-0.009,10,0.45294117647058824,0.000974220779221,0.14705882352941177,-0.002475,0.4
-0.01,10,0.45588235294117646,0.000993677419355,0.14411764705882352,-0.0016306122449,0.4
