날짜,거래유형,종목코드,종목명,거래가격,거래량
2016-01-08,buy,017800,현대엘리베이,46750,111
2016-02-01,sell,017800,현대엘리베이,51600,111
2016-02-11,buy,017800,현대엘리베이,40900,140
2016-02-25,sell,017800,현대엘리베이,45200,140
2006-03-24,buy,079160,CJ CGV,23450,426
2006-04-12,sell,079160,CJ CGV,25900,426
2006-05-18,buy,079160,CJ CGV,22300,495
2006-07-28,sell,079160,CJ CGV,24700,495
2007-01-09,buy,079160,CJ CGV,18950,645
2007-01-10,sell,079160,CJ CGV,18200,645
2007-01-11,buy,079160,CJ CGV,17850,658
2007-01-19,sell,079160,CJ CGV,19700,658
2007-02-12,buy,079160,CJ CGV,17350,747
2007-05-04,sell,079160,CJ CGV,17550,747
2007-05-16,buy,079160,CJ CGV,15600,840
2007-06-11,sell,079160,CJ CGV,17300,840
2007-08-16,buy,079160,CJ CGV,14550,999
2007-08-28,sell,079160,CJ CGV,16100,999
2007-11-08,buy,079160,CJ CGV,14000,1149
2008-01-08,sell,079160,CJ CGV,13950,1149
2008-10-27,buy,079160,CJ CGV,12250,1308
2008-10-28,sell,079160,CJ CGV,13600,1308
2011-09-28,buy,079160,CJ CGV,23700,751
2011-10-28,sell,079160,CJ CGV,26200,751
2016-07-05,buy,079160,CJ CGV,95500,206
2016-09-01,sell,079160,CJ CGV,82700,206
2016-10-07,buy,079160,CJ CGV,80100,212
1997-10-27,buy,010120,LS산전,13400,746
1997-11-05,sell,010120,LS산전,14800,746
1997-11-17,buy,010120,LS산전,11500,960
1998-01-26,sell,010120,LS산전,9210,960
1998-04-02,buy,010120,LS산전,6200,1426
1998-06-17,sell,010120,LS산전,3400,1426
1998-06-23,buy,010120,LS산전,3080,1575
1998-07-01,sell,010120,LS산전,3400,1575
1999-12-07,buy,010120,LS산전,4050,1322
1999-12-14,sell,010120,LS산전,4470,1322
2000-01-13,buy,010120,LS산전,3360,1759
2000-01-14,sell,010120,LS산전,3710,1759
2000-01-19,buy,010120,LS산전,3340,1954
2000-02-03,sell,010120,LS산전,3690,1954
2000-02-18,buy,010120,LS산전,3160,2282
2000-06-08,sell,010120,LS산전,3000,2282
2002-10-07,buy,010120,LS산전,1710,4004
2002-10-08,sell,010120,LS산전,1890,4004
2002-10-10,buy,010120,LS산전,1700,4451
2002-10-17,sell,010120,LS산전,1880,4451
2002-12-20,buy,010120,LS산전,1685,4966
2003-01-20,sell,010120,LS산전,1860,4966
2003-03-07,buy,010120,LS산전,1380,6694
2003-04-17,sell,010120,LS산전,1530,6694
2008-07-08,buy,010120,LS산전,40800,251
2008-07-24,sell,010120,LS산전,45100,251
2008-10-27,buy,010120,LS산전,36400,311
2008-10-29,sell,010120,LS산전,40200,311
2010-05-20,buy,010120,LS산전,67000,186
2010-06-14,sell,010120,LS산전,69900,186
2011-08-05,buy,010120,LS산전,67000,194
2011-11-04,sell,010120,LS산전,54000,194
2013-06-25,buy,010120,LS산전,53700,195
2013-07-09,sell,010120,LS산전,59300,195
2014-08-13,buy,010120,LS산전,61100,190
2014-11-03,sell,010120,LS산전,63800,190
2014-12-11,buy,010120,LS산전,57800,209
2015-03-16,sell,010120,LS산전,59200,209
2015-05-04,buy,010120,LS산전,56900,218
2015-07-30,sell,010120,LS산전,51700,218
2015-08-20,buy,010120,LS산전,44400,254
2015-10-22,sell,010120,LS산전,49000,254
2016-01-15,buy,010120,LS산전,41000,303
2016-02-17,sell,010120,LS산전,39000,303
2016-05-02,buy,028260,삼성물산,128000,78
2016-07-28,sell,028260,삼성물산,138000,78
1997-10-28,buy,010060,OCI,4920,2032
1997-11-03,sell,010060,OCI,5430,2032
1997-11-22,buy,010060,OCI,4740,2328
1998-02-10,sell,010060,OCI,3200,2328
1998-04-27,buy,010060,OCI,1800,4139
1998-04-29,sell,010060,OCI,1990,4139
1998-05-06,buy,010060,OCI,1675,4917
1998-05-23,sell,010060,OCI,1850,4917
1998-09-29,buy,010060,OCI,860,10579
1998-09-30,sell,010060,OCI,950,10579
1998-10-01,buy,010060,OCI,830,12108
1998-10-08,sell,010060,OCI,920,12108
2000-05-23,buy,010060,OCI,4420,2520
2000-05-25,sell,010060,OCI,4880,2520
2000-06-16,buy,010060,OCI,4400,2795
2000-06-19,sell,010060,OCI,4860,2795
2000-06-20,buy,010060,OCI,4300,3159
2000-06-28,sell,010060,OCI,4750,3159
2003-01-27,buy,010060,OCI,8840,1697
2003-03-21,sell,010060,OCI,8280,1697
2003-03-26,buy,010060,OCI,7800,1802
2003-04-07,sell,010060,OCI,8610,1802
2008-10-22,buy,010060,OCI,178000,87
2008-10-31,sell,010060,OCI,197000,87
2010-01-29,buy,010060,OCI,174000,98
2010-03-19,sell,010060,OCI,192000,98
2011-08-18,buy,010060,OCI,288000,65
2011-08-29,sell,010060,OCI,318000,65
2011-09-14,buy,010060,OCI,246000,84
2011-09-16,sell,010060,OCI,272000,84
2011-09-23,buy,010060,OCI,241000,95
2011-10-07,sell,010060,OCI,201500,95
2012-09-24,buy,010060,OCI,187500,103
2012-12-21,sell,010060,OCI,167000,103
2013-04-18,buy,010060,OCI,141500,121
2013-07-17,sell,010060,OCI,151500,121
2014-07-14,buy,010060,OCI,154500,119
2014-10-15,sell,010060,OCI,95600,119
2014-10-16,buy,010060,OCI,89500,127
2014-10-30,sell,010060,OCI,98800,127
2014-11-04,buy,010060,OCI,81500,154
2014-11-12,sell,010060,OCI,90000,154
2014-12-11,buy,010060,OCI,79500,174
2015-02-10,sell,010060,OCI,87800,174
2016-01-07,buy,010060,OCI,71600,214
2016-01-19,sell,010060,OCI,62500,214
2016-01-20,buy,010060,OCI,62000,215
2016-02-04,sell,010060,OCI,68500,215
2010-12-06,buy,114090,GKL,18250,547
2010-12-15,sell,114090,GKL,20200,547
2011-03-09,buy,114090,GKL,18150,609
2011-05-26,sell,114090,GKL,17400,609
2014-12-04,buy,114090,GKL,35400,299
2015-01-19,sell,114090,GKL,39100,299
2015-06-19,buy,114090,GKL,31650,370
2015-08-05,sell,114090,GKL,31750,370
2015-08-21,buy,114090,GKL,27800,422
2015-08-28,sell,114090,GKL,30700,422
2015-11-11,buy,114090,GKL,26650,486
2016-02-03,sell,114090,GKL,22450,486
2016-12-05,buy,114090,GKL,20500,533
2008-07-09,buy,029780,삼성카드,42300,236
2008-10-06,sell,029780,삼성카드,36800,236
2008-10-08,buy,029780,삼성카드,33500,259
2008-11-05,sell,029780,삼성카드,37000,259
2009-03-02,buy,029780,삼성카드,24600,390
2009-03-11,sell,029780,삼성카드,27200,390
2011-08-23,buy,029780,삼성카드,50000,212
2011-10-17,sell,029780,삼성카드,45800,212
2011-12-13,buy,029780,삼성카드,39250,247
2012-01-31,sell,029780,삼성카드,43400,247
2012-04-09,buy,029780,삼성카드,37000,290
2012-05-23,sell,029780,삼성카드,31350,290
2012-06-08,buy,029780,삼성카드,31000,294
2012-07-04,sell,029780,삼성카드,34300,294
2014-01-09,buy,029780,삼성카드,35250,286
2014-03-14,sell,029780,삼성카드,33100,286
2015-08-24,buy,029780,삼성카드,34950,271
2015-10-23,sell,029780,삼성카드,38600,271
2015-11-16,buy,029780,삼성카드,33350,313
2015-12-15,sell,029780,삼성카드,31850,313
2016-01-04,buy,029780,삼성카드,30100,332
2016-01-28,sell,029780,삼성카드,33300,332
2000-09-14,buy,030200,KT,71300,140
2000-12-08,sell,030200,KT,69600,140
2001-03-19,buy,030200,KT,57200,170
2001-04-30,sell,030200,KT,63200,170
2001-06-28,buy,030200,KT,51100,210
2001-08-16,sell,030200,KT,53000,210
2001-09-07,buy,030200,KT,50100,223
2001-11-26,sell,030200,KT,55300,223
2004-03-12,buy,030200,KT,42500,290
2004-03-25,sell,030200,KT,42400,290
2004-04-01,buy,030200,KT,42000,293
2004-07-01,sell,030200,KT,38100,293
2004-08-06,buy,030200,KT,35850,311
2004-11-04,sell,030200,KT,37300,311
2006-07-18,buy,030200,KT,37650,308
2006-08-16,sell,030200,KT,41600,308
2008-09-22,buy,030200,KT,40500,316
2008-11-20,sell,030200,KT,32200,316
2011-02-10,buy,030200,KT,40850,250
2011-05-11,sell,030200,KT,39050,250
2011-05-27,buy,030200,KT,37450,260
2011-08-24,sell,030200,KT,37400,260
2012-01-06,buy,030200,KT,33700,289
2012-04-05,sell,030200,KT,30650,289
2012-04-06,buy,030200,KT,30600,289
2012-07-06,sell,030200,KT,30750,289
2013-11-05,buy,030200,KT,33200,268
2014-02-05,sell,030200,KT,30350,268
2014-02-19,buy,030200,KT,29750,273
2014-04-10,sell,030200,KT,32900,273
2015-06-29,buy,030200,KT,28400,317
2015-08-03,sell,030200,KT,31400,317
2015-12-29,buy,030200,KT,28350,351
2016-01-04,sell,030200,KT,28000,351
2016-01-07,buy,030200,KT,27750,354
2016-04-07,sell,030200,KT,30200,354
2004-07-29,buy,066570,LG전자,48300,207
2004-08-19,sell,066570,LG전자,53300,207
2006-06-13,buy,066570,LG전자,61400,179
2006-08-18,sell,066570,LG전자,64400,179
2008-10-23,buy,066570,LG전자,83000,139
2008-10-29,sell,066570,LG전자,91600,139
2008-11-20,buy,066570,LG전자,70000,182
2008-11-21,sell,066570,LG전자,77300,182
2009-01-23,buy,066570,LG전자,68300,206
2009-02-04,sell,066570,LG전자,75400,206
2010-05-20,buy,066570,LG전자,101000,154
2010-08-05,sell,066570,LG전자,107500,154
2011-06-08,buy,066570,LG전자,90800,182
2011-09-02,sell,066570,LG전자,63100,182
2013-10-04,buy,066570,LG전자,67200,171
2014-01-03,sell,066570,LG전자,66100,171
2014-02-03,buy,066570,LG전자,63800,177
2014-04-16,sell,066570,LG전자,70400,177
2014-12-18,buy,066570,LG전자,58400,214
2015-01-06,sell,066570,LG전자,60100,214
2015-04-02,buy,066570,LG전자,58000,221
2015-07-01,sell,066570,LG전자,47800,221
2015-07-06,buy,066570,LG전자,46050,230
2015-10-02,sell,066570,LG전자,45000,230
2016-11-04,buy,066570,LG전자,47100,220
2016-12-28,sell,066570,LG전자,52000,220
1997-05-08,buy,017670,SK텔레콤,393000,25
1997-06-17,sell,017670,SK텔레콤,434000,25
1997-10-28,buy,017670,SK텔레콤,331500,33
1997-11-05,sell,017670,SK텔레콤,366000,33
1998-10-08,buy,017670,SK텔레콤,358500,33
1998-10-09,sell,017670,SK텔레콤,396000,33
2000-04-28,buy,017670,SK텔레콤,295000,45
2000-05-02,sell,017670,SK텔레콤,326000,45
2000-07-28,buy,017670,SK텔레콤,279000,53
2000-08-30,sell,017670,SK텔레콤,256000,53
2000-09-04,buy,017670,SK텔레콤,238500,56
2000-09-29,sell,017670,SK텔레콤,264000,56
2001-02-21,buy,017670,SK텔레콤,214000,70
2001-04-30,sell,017670,SK텔레콤,226500,70
2003-01-23,buy,017670,SK텔레콤,185500,85
2003-04-21,sell,017670,SK텔레콤,181000,85
2004-07-08,buy,017670,SK텔레콤,176000,88
2004-10-06,sell,017670,SK텔레콤,188000,88
2008-03-04,buy,017670,SK텔레콤,188000,88
2008-04-30,sell,017670,SK텔레콤,208000,88
2008-07-18,buy,017670,SK텔레콤,178000,102
2008-08-05,sell,017670,SK텔레콤,197000,102
2009-05-20,buy,017670,SK텔레콤,177500,114
2009-06-04,sell,017670,SK텔레콤,176000,114
2009-09-07,buy,017670,SK텔레콤,168500,119
2009-10-05,sell,017670,SK텔레콤,186000,119
2010-05-20,buy,017670,SK텔레콤,165000,134
2010-07-22,sell,017670,SK텔레콤,162000,134
2011-02-17,buy,017670,SK텔레콤,157000,138
2011-05-18,sell,017670,SK텔레콤,165000,138
2011-06-09,buy,017670,SK텔레콤,155500,147
2011-09-05,sell,017670,SK텔레콤,154500,147
2012-05-18,buy,017670,SK텔레콤,128500,176
2012-07-24,sell,017670,SK텔레콤,142000,176
2015-07-27,buy,017670,SK텔레콤,237000,105
2015-08-20,sell,017670,SK텔레콤,258000,105
2015-11-03,buy,017670,SK텔레콤,230000,118
2016-02-01,sell,017670,SK텔레콤,216000,118
2016-10-07,buy,079550,LIG넥스원,80400,124
2005-04-18,buy,036570,엔씨소프트,66100,151
2005-04-22,sell,036570,엔씨소프트,73000,151
2006-02-15,buy,036570,엔씨소프트,58400,189
2006-02-23,sell,036570,엔씨소프트,64500,189
2006-03-08,buy,036570,엔씨소프트,56300,216
2006-03-13,sell,036570,엔씨소프트,62200,216
2006-05-25,buy,036570,엔씨소프트,55700,241
2006-06-27,sell,036570,엔씨소프트,61500,241
2006-07-14,buy,036570,엔씨소프트,44250,335
2006-08-16,sell,036570,엔씨소프트,48900,335
2007-11-16,buy,036570,엔씨소프트,48050,341
2007-11-30,sell,036570,엔씨소프트,49350,341
2008-01-31,buy,036570,엔씨소프트,44750,376
2008-04-24,sell,036570,엔씨소프트,49400,376
2008-10-08,buy,036570,엔씨소프트,36300,512
2008-10-16,sell,036570,엔씨소프트,35900,512
2008-10-23,buy,036570,엔씨소프트,33050,557
2008-11-04,sell,036570,엔씨소프트,36500,557
2012-05-14,buy,036570,엔씨소프트,246500,82
2012-06-07,sell,036570,엔씨소프트,272000,82
2012-07-16,buy,036570,엔씨소프트,209000,107
2012-08-02,sell,036570,엔씨소프트,231000,107
2012-10-26,buy,036570,엔씨소프트,202500,122
2012-12-04,sell,036570,엔씨소프트,158500,122
2012-12-05,buy,036570,엔씨소프트,147000,132
2012-12-13,sell,036570,엔씨소프트,163000,132
2013-01-10,buy,036570,엔씨소프트,142000,151
2013-03-25,sell,036570,엔씨소프트,157000,151
2014-07-17,buy,036570,엔씨소프트,155500,152
2014-07-28,sell,036570,엔씨소프트,161000,152
2014-08-01,buy,036570,엔씨소프트,153500,160
2014-11-04,sell,036570,엔씨소프트,150500,160
2003-03-17,buy,049770,동원F&B,17150,583
2003-03-20,sell,049770,동원F&B,19000,583
2006-10-10,buy,049770,동원F&B,49900,222
2006-11-02,sell,049770,동원F&B,55100,222
2007-11-21,buy,049770,동원F&B,55300,221
2008-01-24,sell,049770,동원F&B,54500,221
2008-02-29,buy,049770,동원F&B,52300,230
2008-05-30,sell,049770,동원F&B,42400,230
2008-07-08,buy,049770,동원F&B,35600,274
2008-07-15,sell,049770,동원F&B,39300,274
2008-09-03,buy,049770,동원F&B,34000,317
2008-11-25,sell,049770,동원F&B,20800,317
2016-03-04,buy,049770,동원F&B,285500,23
2016-03-11,sell,049770,동원F&B,315000,23
2016-05-23,buy,049770,동원F&B,284500,25
2016-06-07,sell,049770,동원F&B,314000,25
2016-06-14,buy,049770,동원F&B,282500,28
2016-08-22,sell,049770,동원F&B,217000,28
2016-08-23,buy,049770,동원F&B,213000,29
2016-10-11,sell,049770,동원F&B,236000,29
2016-11-02,buy,049770,동원F&B,194000,35
2016-11-15,sell,049770,동원F&B,215000,35
2002-10-10,buy,047040,대우건설,2055,4866
2002-10-16,sell,047040,대우건설,2270,4866
2008-01-29,buy,047040,대우건설,16950,651
2008-02-18,sell,047040,대우건설,18800,651
2008-06-27,buy,047040,대우건설,15900,770
2008-09-03,sell,047040,대우건설,12600,770
2008-10-22,buy,047040,대우건설,10800,899
2008-11-05,sell,047040,대우건설,12000,899
2008-11-20,buy,047040,대우건설,7640,1412
2008-11-28,sell,047040,대우건설,8430,1412
2010-05-06,buy,047040,대우건설,10150,1172
2010-07-14,sell,047040,대우건설,10300,1172
2011-06-10,buy,047040,대우건설,9420,1282
2011-06-29,sell,047040,대우건설,10400,1282
2011-09-23,buy,047040,대우건설,9230,1444
2011-10-21,sell,047040,대우건설,10190,1444
2013-04-12,buy,047040,대우건설,8070,1824
2013-05-29,sell,047040,대우건설,7950,1824
2013-06-19,buy,047040,대우건설,7330,1978
2013-09-09,sell,047040,대우건설,8090,1978
2014-01-06,buy,047040,대우건설,6730,2378
2014-01-13,sell,047040,대우건설,6620,2378
2014-01-14,buy,047040,대우건설,6370,2471
2014-02-05,sell,047040,대우건설,7030,2471
2014-12-11,buy,047040,대우건설,5740,3027
2015-01-29,sell,047040,대우건설,6340,3027
2016-01-12,buy,047040,대우건설,5120,3748
2016-01-18,sell,047040,대우건설,5650,3748
2016-12-19,buy,047040,대우건설,5110,4144
2012-03-12,buy,115390,락앤락,29800,335
2012-03-15,sell,115390,락앤락,32900,335
2012-04-09,buy,115390,락앤락,28650,385
2012-05-07,sell,115390,락앤락,31700,385
2012-07-26,buy,115390,락앤락,27200,448
2012-09-24,sell,115390,락앤락,25400,448
2012-10-26,buy,115390,락앤락,22100,516
2012-11-20,sell,115390,락앤락,24400,516
2013-06-19,buy,115390,락앤락,20000,629
2013-07-05,sell,115390,락앤락,22100,629
2014-02-05,buy,115390,락앤락,18100,768
2014-03-25,sell,115390,락앤락,16200,768
2014-04-29,buy,115390,락앤락,15600,798
2014-07-30,sell,115390,락앤락,13350,798
2014-08-13,buy,115390,락앤락,11850,899
2014-09-04,sell,115390,락앤락,13100,899
2014-10-01,buy,115390,락앤락,11500,1024
2014-10-14,sell,115390,락앤락,12700,1024
2014-10-24,buy,115390,락앤락,11450,1136
2014-12-10,sell,115390,락앤락,12700,1136
2015-01-16,buy,115390,락앤락,10200,1414
2015-01-29,sell,115390,락앤락,10450,1414
2015-02-23,buy,115390,락앤락,10000,1478
2015-03-03,sell,115390,락앤락,11100,1478
1998-04-03,buy,009290,광동제약,9000,1111
1998-04-10,sell,009290,광동제약,9930,1111
1998-04-18,buy,009290,광동제약,8800,1253
1998-06-26,sell,009290,광동제약,3000,1253
1998-09-22,buy,009290,광동제약,1690,2228
1998-10-13,sell,009290,광동제약,1870,2228
1999-11-25,buy,009290,광동제약,2020,2062
1999-12-02,sell,009290,광동제약,2230,2062
1999-12-27,buy,009290,광동제약,1860,2473
2000-01-05,sell,009290,광동제약,2060,2473
2000-01-14,buy,009290,광동제약,1790,2846
2000-03-21,sell,009290,광동제약,1410,2846
2000-03-30,buy,009290,광동제약,1340,2994
2000-05-08,sell,009290,광동제약,1480,2994
2000-10-31,buy,009290,광동제약,960,4616
2000-11-07,sell,009290,광동제약,1060,4616
2000-12-07,buy,009290,광동제약,955,5124
2000-12-14,sell,009290,광동제약,1060,5124
2000-12-20,buy,009290,광동제약,910,5969
2001-01-17,sell,009290,광동제약,1010,5969
2001-04-03,buy,009290,광동제약,740,8146
2001-04-27,sell,009290,광동제약,750,8146
2001-09-12,buy,009290,광동제약,700,8728
2001-10-15,sell,009290,광동제약,780,8728
2002-12-30,buy,009290,광동제약,915,7440
2003-01-21,sell,009290,광동제약,1010,7440
2003-01-24,buy,009290,광동제약,900,8350
2003-03-07,sell,009290,광동제약,840,8350
2003-03-10,buy,009290,광동제약,820,8553
2003-03-31,sell,009290,광동제약,910,8553
2006-06-07,buy,009290,광동제약,3085,2523
2006-08-14,sell,009290,광동제약,2820,2523
2006-10-09,buy,009290,광동제약,2610,2726
2006-10-25,sell,009290,광동제약,2880,2726
2008-08-25,buy,009290,광동제약,3300,2379
2008-11-05,sell,009290,광동제약,2670,2379
2010-05-25,buy,009290,광동제약,2550,2491
2010-06-11,sell,009290,광동제약,2820,2491
2015-12-09,buy,009290,광동제약,10150,692
2015-12-30,sell,009290,광동제약,11200,692
2016-05-02,buy,009290,광동제약,10050,771
2016-06-09,sell,009290,광동제약,11100,771
2016-06-24,buy,009290,광동제약,9530,898
2016-07-13,sell,009290,광동제약,9940,898
2016-07-27,buy,009290,광동제약,9460,943
2016-10-27,sell,009290,광동제약,8600,943
2016-10-31,buy,009290,광동제약,8270,981
2006-01-23,buy,078520,에이블씨엔씨,14900,671
2006-01-31,sell,078520,에이블씨엔씨,16500,671
2006-03-15,buy,078520,에이블씨엔씨,14800,748
2006-04-05,sell,078520,에이블씨엔씨,16400,748
2006-05-19,buy,078520,에이블씨엔씨,13400,915
2006-07-21,sell,078520,에이블씨엔씨,6500,915
2006-07-27,buy,078520,에이블씨엔씨,6480,919
2006-08-01,sell,078520,에이블씨엔씨,7150,919
2006-08-18,buy,078520,에이블씨엔씨,6400,1026
2006-08-21,sell,078520,에이블씨엔씨,7070,1026
2006-10-09,buy,078520,에이블씨엔씨,6190,1172
2006-10-11,sell,078520,에이블씨엔씨,6830,1172
2007-03-02,buy,078520,에이블씨엔씨,6100,1313
2007-04-23,sell,078520,에이블씨엔씨,6740,1313
2007-09-20,buy,078520,에이블씨엔씨,4920,1798
2007-10-29,sell,078520,에이블씨엔씨,3775,1798
2007-11-05,buy,078520,에이블씨엔씨,3625,1873
2007-11-12,sell,078520,에이블씨엔씨,4000,1873
2007-12-20,buy,078520,에이블씨엔씨,3405,2200
2008-03-18,sell,078520,에이블씨엔씨,2605,2200
2008-10-10,buy,078520,에이블씨엔씨,2455,2335
2008-10-13,sell,078520,에이블씨엔씨,2710,2335
2008-10-23,buy,078520,에이블씨엔씨,2180,2903
2008-11-04,sell,078520,에이블씨엔씨,2410,2903
2013-05-08,buy,078520,에이블씨엔씨,53600,130
2013-07-25,sell,078520,에이블씨엔씨,39250,130
2013-08-28,buy,078520,에이블씨엔씨,35250,145
2013-09-13,sell,078520,에이블씨엔씨,38900,145
2013-10-11,buy,078520,에이블씨엔씨,34900,162
2013-12-20,sell,078520,에이블씨엔씨,30000,162
2014-01-13,buy,078520,에이블씨엔씨,26650,182
2014-01-17,sell,078520,에이블씨엔씨,29500,182
2014-01-27,buy,078520,에이블씨엔씨,26600,202
2014-02-14,sell,078520,에이블씨엔씨,29400,202
2014-05-19,buy,078520,에이블씨엔씨,23850,249
2014-07-11,sell,078520,에이블씨엔씨,26400,249
2015-06-12,buy,078520,에이블씨엔씨,20400,322
2015-06-23,sell,078520,에이블씨엔씨,22600,322
2016-11-21,buy,078520,에이블씨엔씨,20500,355
2016-11-28,sell,078520,에이블씨엔씨,20250,355
2016-12-06,buy,078520,에이블씨엔씨,19400,371
2016-12-16,sell,078520,에이블씨엔씨,21500,371
2004-06-23,buy,034120,SBS,27950,357
2004-09-14,sell,034120,SBS,30900,357
2004-10-25,buy,034120,SBS,23550,469
2004-10-27,sell,034120,SBS,24500,469
2008-07-30,buy,034120,SBS,47550,241
2008-10-28,sell,034120,SBS,25900,241
2008-10-29,buy,034120,SBS,25600,245
2008-11-05,sell,034120,SBS,28300,245
2008-11-20,buy,034120,SBS,24300,285
2008-11-27,sell,034120,SBS,26900,285
2010-04-28,buy,034120,SBS,36300,211
2010-06-03,sell,034120,SBS,40100,211
2010-07-02,buy,034120,SBS,33000,257
2010-08-16,sell,034120,SBS,31550,257
2010-08-17,buy,034120,SBS,31150,260
2010-11-15,sell,034120,SBS,27750,260
2011-01-03,buy,034120,SBS,27250,265
2011-04-04,sell,034120,SBS,28600,265
2013-10-18,buy,034120,SBS,35250,215
2013-10-28,sell,034120,SBS,38900,215
2014-04-24,buy,034120,SBS,34350,243
2014-07-18,sell,034120,SBS,27800,243
2014-08-27,buy,034120,SBS,27400,247
2014-11-27,sell,034120,SBS,27450,247
2016-02-23,buy,034120,SBS,31450,215
2016-05-24,sell,034120,SBS,28050,215
2016-06-09,buy,034120,SBS,27450,220
2016-09-05,sell,034120,SBS,23900,220
2000-12-05,buy,030000,제일기획,67000,149
2001-01-10,sell,030000,제일기획,74000,149
2002-10-07,buy,030000,제일기획,94100,117
2002-10-18,sell,030000,제일기획,103900,117
2003-03-11,buy,030000,제일기획,82100,148
2003-03-13,sell,030000,제일기획,90600,148
2006-06-20,buy,030000,제일기획,179000,75
2006-08-03,sell,030000,제일기획,188500,75
2008-07-09,buy,030000,제일기획,222500,63
2008-10-07,sell,030000,제일기획,223500,63
2008-10-09,buy,030000,제일기획,212000,67
2009-01-07,sell,030000,제일기획,185000,67
2010-05-11,buy,030000,제일기획,13050,951
2010-08-06,sell,030000,제일기획,11900,951
2010-08-11,buy,030000,제일기획,11600,975
2010-09-01,sell,030000,제일기획,12800,975
2014-06-12,buy,030000,제일기획,22150,563
2014-08-19,sell,030000,제일기획,21650,563
2014-10-24,buy,030000,제일기획,18400,663
2014-11-27,sell,030000,제일기획,20400,663
2016-02-26,buy,030000,제일기획,16700,810
2016-04-22,sell,030000,제일기획,17250,810
2016-05-19,buy,030000,제일기획,15800,884
2016-07-15,sell,030000,제일기획,17500,884
2016-09-12,buy,030000,제일기획,15150,1021
2016-10-18,sell,030000,제일기획,16800,1021
2016-11-24,buy,030000,제일기획,14850,1156
2016-11-25,sell,030000,제일기획,14850,1156
2016-11-28,buy,030000,제일기획,14750,1163
1997-07-15,buy,001430,세아베스틸,2840,3521
1997-08-05,sell,001430,세아베스틸,3140,3521
1997-09-10,buy,001430,세아베스틸,2090,5290
1997-11-07,sell,001430,세아베스틸,1380,5290
1997-11-08,buy,001430,세아베스틸,1350,5407
1998-01-30,sell,001430,세아베스틸,1130,5407
1998-05-13,buy,001430,세아베스틸,470,13001
1998-05-19,sell,001430,세아베스틸,520,13001
1998-06-15,buy,001430,세아베스틸,390,17335
1998-06-18,sell,001430,세아베스틸,440,17335
1998-06-29,buy,001430,세아베스틸,325,23469
1998-06-30,sell,001430,세아베스틸,360,23469
1998-07-01,buy,001430,세아베스틸,320,26403
1998-09-05,sell,001430,세아베스틸,210,26403
2000-03-29,buy,001430,세아베스틸,1505,3684
2000-04-07,sell,001430,세아베스틸,1670,3684
2000-05-03,buy,001430,세아베스틸,1400,4394
2000-05-04,sell,001430,세아베스틸,1550,4394
2000-05-18,buy,001430,세아베스틸,1060,6426
2000-06-05,sell,001430,세아베스틸,1170,6426
2000-06-20,buy,001430,세아베스틸,930,8084
2000-06-28,sell,001430,세아베스틸,1030,8084
2000-10-02,buy,001430,세아베스틸,890,9356
2000-11-28,sell,001430,세아베스틸,610,9356
2000-12-01,buy,001430,세아베스틸,575,9925
2000-12-12,sell,001430,세아베스틸,640,9925
2000-12-22,buy,001430,세아베스틸,560,11343
2001-01-02,sell,001430,세아베스틸,620,11343
2003-01-20,buy,001430,세아베스틸,950,7403
2003-01-22,sell,001430,세아베스틸,1050,7403
2003-01-27,buy,001430,세아베스틸,905,8589
2003-02-05,sell,001430,세아베스틸,1000,8589
2003-02-19,buy,001430,세아베스틸,875,9816
2003-02-21,sell,001430,세아베스틸,970,9816
2003-03-05,buy,001430,세아베스틸,820,11611
2003-04-02,sell,001430,세아베스틸,910,11611
2003-10-31,buy,001430,세아베스틸,535,19750
2003-11-07,sell,001430,세아베스틸,600,19750
2007-11-23,buy,001430,세아베스틸,15000,790
2007-12-17,sell,001430,세아베스틸,16600,790
2008-01-07,buy,001430,세아베스틸,14800,886
2008-01-09,sell,001430,세아베스틸,16400,886
2008-03-14,buy,001430,세아베스틸,14350,1012
2008-03-26,sell,001430,세아베스틸,14650,1012
2009-03-02,buy,001430,세아베스틸,13000,1141
2009-03-11,sell,001430,세아베스틸,14400,1141
2012-05-16,buy,001430,세아베스틸,43000,382
2012-08-03,sell,001430,세아베스틸,31750,382
2012-10-23,buy,001430,세아베스틸,30600,396
2013-01-22,sell,001430,세아베스틸,26450,396
2014-01-06,buy,001430,세아베스틸,24350,430
2014-03-25,sell,001430,세아베스틸,26900,430
2016-01-13,buy,001430,세아베스틸,26600,435
2016-01-25,sell,001430,세아베스틸,24300,435
2016-01-26,buy,001430,세아베스틸,23550,449
2016-02-01,sell,001430,세아베스틸,26000,449
2016-10-31,buy,001430,세아베스틸,23200,503
2016-11-21,sell,001430,세아베스틸,25600,503
1997-10-28,buy,005830,동부화재,1370,7299
1997-11-03,sell,005830,동부화재,1520,7299
1997-11-20,buy,005830,동부화재,1350,8218
1998-02-05,sell,005830,동부화재,1330,8218
2000-03-30,buy,005830,동부화재,2600,4204
2000-07-05,sell,005830,동부화재,2590,4204
2000-11-23,buy,005830,동부화재,1305,8343
2001-01-04,sell,005830,동부화재,1440,8343
2003-01-27,buy,005830,동부화재,2080,5776
2003-02-05,sell,005830,동부화재,2300,5776
2003-03-10,buy,005830,동부화재,2060,6449
2003-03-20,sell,005830,동부화재,2280,6449
