날짜,거래유형,종목코드,종목명,거래가격,거래량
2014-06-12,buy,030000,제일기획,22150,563
2014-08-19,sell,030000,제일기획,21650,563
2014-10-24,buy,030000,제일기획,18400,663
2014-11-27,sell,030000,제일기획,20400,663
2016-02-26,buy,030000,제일기획,16700,810
2016-04-22,sell,030000,제일기획,17250,810
2016-05-19,buy,030000,제일기획,15800,884
2016-07-15,sell,030000,제일기획,17500,884
2016-09-12,buy,030000,제일기획,15150,1021
2016-10-18,sell,030000,제일기획,16800,1021
2016-11-24,buy,030000,제일기획,14850,1156
2016-11-25,sell,030000,제일기획,14850,1156
2016-11-28,buy,030000,제일기획,14750,1163
2000-03-29,buy,001430,세아베스틸,1505,6644
2000-04-07,sell,001430,세아베스틸,1670,6644
2000-05-03,buy,001430,세아베스틸,1400,7925
2000-05-04,sell,001430,세아베스틸,1550,7925
2000-05-18,buy,001430,세아베스틸,1060,11589
2000-06-05,sell,001430,세아베스틸,1170,11589
2000-06-20,buy,001430,세아베스틸,930,14580
2000-06-28,sell,001430,세아베스틸,1030,14580
2000-10-02,buy,001430,세아베스틸,890,16873
2000-11-27,sell,001430,세아베스틸,630,16873
2000-12-01,buy,001430,세아베스틸,575,18488
2000-12-12,sell,001430,세아베스틸,640,18488
2000-12-22,buy,001430,세아베스틸,560,21129
2001-01-02,sell,001430,세아베스틸,620,21129
2003-01-20,buy,001430,세아베스틸,950,13789
2003-01-22,sell,001430,세아베스틸,1050,13789
2003-01-27,buy,001430,세아베스틸,905,15999
2003-02-05,sell,001430,세아베스틸,1000,15999
2003-02-19,buy,001430,세아베스틸,875,18284
2003-02-21,sell,001430,세아베스틸,970,18284
2003-03-05,buy,001430,세아베스틸,820,21629
2003-04-02,sell,001430,세아베스틸,910,21629
2003-10-31,buy,001430,세아베스틸,535,36790
2003-11-07,sell,001430,세아베스틸,600,36790
2007-11-23,buy,001430,세아베스틸,15000,1471
2007-12-17,sell,001430,세아베스틸,16600,1471
2008-01-07,buy,001430,세아베스틸,14800,1650
2008-01-09,sell,001430,세아베스틸,16400,1650
2008-03-14,buy,001430,세아베스틸,14350,1886
2008-03-26,sell,001430,세아베스틸,14650,1886
2009-03-02,buy,001430,세아베스틸,13000,2125
2009-03-11,sell,001430,세아베스틸,14400,2125
2012-05-16,buy,001430,세아베스틸,43000,711
2012-08-03,sell,001430,세아베스틸,31750,711
2012-10-23,buy,001430,세아베스틸,30600,738
2013-01-22,sell,001430,세아베스틸,26450,738
2014-01-06,buy,001430,세아베스틸,24350,802
2014-03-25,sell,001430,세아베스틸,26900,802
2016-01-13,buy,001430,세아베스틸,26600,811
2016-01-25,sell,001430,세아베스틸,24300,811
2016-01-26,buy,001430,세아베스틸,23550,837
2016-02-01,sell,001430,세아베스틸,26000,837
2016-10-31,buy,001430,세아베스틸,23200,938
2016-11-21,sell,001430,세아베스틸,25600,938
2000-03-30,buy,005830,동부화재,2600,3846
2000-07-04,sell,005830,동부화재,2540,3846
2000-11-23,buy,005830,동부화재,1305,7486
2001-01-04,sell,005830,동부화재,1440,7486
2003-01-27,buy,005830,동부화재,2080,5182
2003-02-05,sell,005830,동부화재,2300,5182
2003-03-10,buy,005830,동부화재,2060,5786
2003-03-20,sell,005830,동부화재,2280,5786
2008-07-08,buy,005830,동부화재,31250,422
2008-07-11,sell,005830,동부화재,34500,422
2008-07-18,buy,005830,동부화재,31000,469
2008-08-01,sell,005830,동부화재,34300,469
2008-08-25,buy,005830,동부화재,28900,557
2008-09-12,sell,005830,동부화재,28800,557
2008-09-16,buy,005830,동부화재,25400,632
2008-09-25,sell,005830,동부화재,28100,632
2008-10-10,buy,005830,동부화재,21500,826
2008-10-14,sell,005830,동부화재,23800,826
2008-10-16,buy,005830,동부화재,20700,949
2009-01-05,sell,005830,동부화재,15950,949
2012-06-08,buy,005830,동부화재,42250,358
2012-09-03,sell,005830,동부화재,46700,358
2015-03-11,buy,005830,동부화재,48200,347
2015-03-13,sell,005830,동부화재,48500,347
2015-04-09,buy,005830,동부화재,46700,360
2015-04-16,sell,005830,동부화재,51600,360
2011-09-19,buy,103140,풍산,31800,314
2011-10-28,sell,103140,풍산,35100,314
2012-06-04,buy,103140,풍산,22850,482
2012-06-07,sell,103140,풍산,25300,482
2013-06-24,buy,103140,풍산,22650,539
2013-07-23,sell,103140,풍산,25000,539
2015-01-06,buy,103140,풍산,23950,562
2015-01-22,sell,103140,풍산,24800,562
2015-01-30,buy,103140,풍산,22750,613
2015-02-26,sell,103140,풍산,25200,613
2000-02-22,buy,001450,현대해상,16400,609
2000-02-23,sell,001450,현대해상,18100,609
2000-03-30,buy,001450,현대해상,15700,702
2000-07-04,sell,001450,현대해상,9670,702
2000-10-18,buy,001450,현대해상,6400,1062
2001-01-08,sell,001450,현대해상,7070,1062
2003-01-20,buy,001450,현대해상,23150,324
2003-02-03,sell,001450,현대해상,21550,324
2003-03-13,buy,001450,현대해상,18050,387
2003-03-14,sell,001450,현대해상,20000,387
2003-03-17,buy,001450,현대해상,17850,434
2003-03-20,sell,001450,현대해상,19700,434
2004-07-14,buy,001450,현대해상,3895,2195
2004-10-08,sell,001450,현대해상,4110,2195
2006-12-08,buy,001450,현대해상,10950,824
2007-01-30,sell,001450,현대해상,12100,824
2008-09-18,buy,001450,현대해상,16800,593
2008-09-23,sell,001450,현대해상,18600,593
2008-10-09,buy,001450,현대해상,16550,667
2008-11-14,sell,001450,현대해상,13750,667
2012-06-04,buy,001450,현대해상,27850,329
2012-07-19,sell,001450,현대해상,30800,329
2013-08-28,buy,001450,현대해상,29000,349
2013-10-16,sell,001450,현대해상,28100,349
2013-10-17,buy,001450,현대해상,27950,351
2013-10-29,sell,001450,현대해상,30900,351
2014-07-14,buy,001450,현대해상,27900,389
2014-08-01,sell,001450,현대해상,30800,389
2014-10-16,buy,001450,현대해상,27800,431
2014-12-12,sell,001450,현대해상,25800,431
2015-01-21,buy,001450,현대해상,25350,439
2015-04-21,sell,001450,현대해상,25950,439
2000-01-13,buy,001230,동국제강,3650,2739
2000-04-17,sell,001230,동국제강,2450,2739
2000-05-18,buy,001230,동국제강,2370,2832
2000-05-25,sell,001230,동국제강,2620,2832
2000-10-12,buy,001230,동국제강,2020,3673
2000-10-16,sell,001230,동국제강,2230,3673
2000-11-08,buy,001230,동국제강,2015,4065
2000-11-15,sell,001230,동국제강,2230,4065
2001-03-06,buy,001230,동국제강,2010,4510
2001-05-21,sell,001230,동국제강,2145,4510
2003-03-04,buy,001230,동국제강,4165,2323
2003-05-06,sell,001230,동국제강,4600,2323
2008-09-01,buy,001230,동국제강,33450,319
2008-09-12,sell,001230,동국제강,37000,319
2008-10-06,buy,001230,동국제강,29000,407
2008-10-23,sell,001230,동국제강,16800,407
2008-10-24,buy,001230,동국제강,14300,479
2008-10-28,sell,001230,동국제강,15800,479
2010-05-20,buy,001230,동국제강,20550,368
2010-06-21,sell,001230,동국제강,22700,368
2011-09-23,buy,001230,동국제강,22650,369
2011-10-25,sell,001230,동국제강,25000,369
2012-04-23,buy,001230,동국제강,19850,464
2012-05-23,sell,001230,동국제강,15850,464
2012-05-24,buy,001230,동국제강,15750,468
2012-08-22,sell,001230,동국제강,16250,468
2012-11-15,buy,001230,동국제강,12800,594
2012-12-20,sell,001230,동국제강,14200,594
2013-02-06,buy,001230,동국제강,12200,691
2013-04-03,sell,001230,동국제강,11500,691
2013-04-04,buy,001230,동국제강,11250,707
2013-05-21,sell,001230,동국제강,12500,707
2014-04-24,buy,001230,동국제강,9850,897
2014-06-13,sell,001230,동국제강,7820,897
2014-06-16,buy,001230,동국제강,7720,909
2014-09-15,sell,001230,동국제강,7070,909
2014-09-25,buy,001230,동국제강,6820,942
2014-12-23,sell,001230,동국제강,5940,942
2015-01-21,buy,001230,동국제강,5590,1001
2015-02-26,sell,001230,동국제강,6170,1001
2015-05-21,buy,001230,동국제강,5440,1135
2015-07-07,sell,001230,동국제강,6010,1135
2016-01-20,buy,001230,동국제강,4845,1408
2016-02-01,sell,001230,동국제강,5040,1408
2000-12-22,buy,035720,카카오,13550,738
2000-12-26,sell,035720,카카오,15000,738
2002-09-25,buy,035720,카카오,25750,429
2002-10-15,sell,035720,카카오,28500,429
2004-07-22,buy,035720,카카오,42350,289
2004-10-01,sell,035720,카카오,30600,289
2004-10-15,buy,035720,카카오,28550,310
2005-01-11,sell,035720,카카오,25250,310
2005-04-04,buy,035720,카카오,21250,368
2005-06-09,sell,035720,카카오,23500,368
2008-08-26,buy,035720,카카오,57100,151
2008-09-19,sell,035720,카카오,44000,151
2008-09-22,buy,035720,카카오,42950,155
2008-12-17,sell,035720,카카오,30750,155
2012-06-01,buy,035720,카카오,99300,48
2012-07-24,sell,035720,카카오,109600,48
2012-10-26,buy,035720,카카오,90900,58
2012-12-03,sell,035720,카카오,85900,58
2013-04-15,buy,035720,카카오,82300,60
2013-04-23,sell,035720,카카오,90900,60
2013-06-05,buy,035720,카카오,81200,67
2013-08-06,sell,035720,카카오,89600,67
2014-01-27,buy,035720,카카오,77900,77
2014-02-18,sell,035720,카카오,76400,77
2014-02-20,buy,035720,카카오,75900,78
2014-05-21,sell,035720,카카오,71600,78
2016-02-12,buy,035720,카카오,92800,60
2016-03-04,sell,035720,카카오,102400,60
2016-06-16,buy,035720,카카오,91200,67
2016-08-24,sell,035720,카카오,82500,67
2016-08-29,buy,035720,카카오,79300,70
2016-11-28,sell,035720,카카오,79400,70
2000-01-06,buy,007310,오뚜기,14450,692
2000-02-15,sell,007310,오뚜기,16000,692
2000-09-22,buy,007310,오뚜기,12800,865
2000-10-12,sell,007310,오뚜기,14200,865
2000-11-30,buy,007310,오뚜기,12700,967
2000-12-13,sell,007310,오뚜기,14100,967
2001-07-23,buy,007310,오뚜기,12400,1099
2001-08-09,sell,007310,오뚜기,13700,1099
2004-05-17,buy,007310,오뚜기,24000,627
2004-05-20,sell,007310,오뚜기,24300,627
2004-06-11,buy,007310,오뚜기,23900,638
2004-09-03,sell,007310,오뚜기,26400,638
2006-10-09,buy,007310,오뚜기,91000,185
2006-10-11,sell,007310,오뚜기,93600,185
2007-01-15,buy,007310,오뚜기,90800,190
2007-04-12,sell,007310,오뚜기,100200,190
2008-10-23,buy,007310,오뚜기,104500,182
2008-10-24,sell,007310,오뚜기,92000,182
2008-10-27,buy,007310,오뚜기,86000,195
2008-10-28,sell,007310,오뚜기,94900,195
2011-02-15,buy,007310,오뚜기,125000,148
2011-03-24,sell,007310,오뚜기,138000,148
2016-07-26,buy,007310,오뚜기,787000,26
2016-09-20,sell,007310,오뚜기,737000,26
2016-10-26,buy,007310,오뚜기,662000,29
2016-11-16,sell,007310,오뚜기,731000,29
2001-03-30,buy,036460,한국가스공사,17000,588
2001-05-30,sell,036460,한국가스공사,18800,588
2001-09-12,buy,036460,한국가스공사,14900,742
2001-10-04,sell,036460,한국가스공사,16500,742
2005-05-02,buy,036460,한국가스공사,27500,445
2005-05-13,sell,036460,한국가스공사,28600,445
2008-10-09,buy,036460,한국가스공사,55900,227
2008-12-18,sell,036460,한국가스공사,61700,227
2010-05-07,buy,036460,한국가스공사,43800,320
2010-05-26,sell,036460,한국가스공사,40300,320
2011-02-11,buy,036460,한국가스공사,39150,330
2011-05-12,sell,036460,한국가스공사,35500,330
2011-08-08,buy,036460,한국가스공사,31050,377
2011-08-22,sell,036460,한국가스공사,34300,377
2014-09-29,buy,036460,한국가스공사,54000,239
2014-12-15,sell,036460,한국가스공사,49900,239
2014-12-16,buy,036460,한국가스공사,49050,244
2015-03-19,sell,036460,한국가스공사,41500,244
2015-03-25,buy,036460,한국가스공사,40650,249
2015-04-23,sell,036460,한국가스공사,44900,249
2015-08-21,buy,036460,한국가스공사,37200,300
2015-09-10,sell,036460,한국가스공사,41100,300
2016-01-07,buy,036460,한국가스공사,35450,348
2016-02-19,sell,036460,한국가스공사,37200,348
2000-12-20,buy,000640,동아쏘시오홀딩스,13500,740
2001-01-10,sell,000640,동아쏘시오홀딩스,14900,740
2002-10-10,buy,000640,동아쏘시오홀딩스,17350,636
2002-10-29,sell,000640,동아쏘시오홀딩스,19200,636
2003-08-14,buy,000640,동아쏘시오홀딩스,17250,707
2003-10-15,sell,000640,동아쏘시오홀딩스,18050,707
2004-05-10,buy,000640,동아쏘시오홀딩스,16050,796
2004-08-04,sell,000640,동아쏘시오홀딩스,15150,796
2008-10-21,buy,000640,동아쏘시오홀딩스,82000,147
2008-11-05,sell,000640,동아쏘시오홀딩스,90500,147
2011-02-15,buy,000640,동아쏘시오홀딩스,100500,132
2011-03-11,sell,000640,동아쏘시오홀딩스,111000,132
2011-05-20,buy,000640,동아쏘시오홀딩스,94600,155
2011-07-11,sell,000640,동아쏘시오홀딩스,91600,155
2012-03-07,buy,000640,동아쏘시오홀딩스,83100,171
2012-06-05,sell,000640,동아쏘시오홀딩스,75000,171
2015-01-23,buy,000640,동아쏘시오홀딩스,108500,118
2015-01-29,sell,000640,동아쏘시오홀딩스,120000,118
2016-10-31,buy,000640,동아쏘시오홀딩스,145000,97
2016-12-28,sell,000640,동아쏘시오홀딩스,160000,97
2016-11-23,buy,027410,BGF리테일,82600,121
2016-12-01,sell,027410,BGF리테일,91200,121
2008-07-04,buy,078930,GS,35550,281
2008-09-30,sell,078930,GS,30150,281
2008-10-08,buy,078930,GS,22850,371
2008-10-14,sell,078930,GS,25300,371
2008-10-24,buy,078930,GS,21900,428
2008-10-29,sell,078930,GS,24200,428
2008-11-19,buy,078930,GS,21350,485
2008-12-10,sell,078930,GS,23600,485
2011-09-26,buy,078930,GS,53500,214
2011-09-28,sell,078930,GS,59100,214
2011-10-04,buy,078930,GS,51700,244
2011-10-11,sell,078930,GS,57100,244
2013-06-20,buy,078930,GS,50500,276
2013-07-22,sell,078930,GS,55800,276
2014-02-07,buy,078930,GS,47900,322
2014-03-03,sell,078930,GS,49150,322
2014-03-20,buy,078930,GS,47200,335
2014-06-20,sell,078930,GS,41600,335
2014-09-11,buy,078930,GS,41500,336
2014-12-09,sell,078930,GS,40850,336
2015-01-05,buy,078930,GS,39100,351
2015-02-02,sell,078930,GS,43200,351
2007-11-06,buy,024110,기업은행,16050,623
2007-12-24,sell,024110,기업은행,17800,623
2008-03-07,buy,024110,기업은행,14600,759
2008-04-02,sell,024110,기업은행,16200,759
2008-07-15,buy,024110,기업은행,13950,882
2008-07-23,sell,024110,기업은행,15400,882
2008-10-06,buy,024110,기업은행,13150,1032
2008-10-14,sell,024110,기업은행,12200,1032
2008-10-16,buy,024110,기업은행,9800,1286
2009-01-14,sell,024110,기업은행,8250,1286
2009-03-06,buy,024110,기업은행,5380,1972
2009-03-10,sell,024110,기업은행,5940,1972
2011-09-14,buy,024110,기업은행,14000,836
2011-10-28,sell,024110,기업은행,15500,836
2012-01-04,buy,024110,기업은행,11450,1132
2012-01-20,sell,024110,기업은행,12700,1132
2012-11-19,buy,024110,기업은행,11150,1289
2012-12-14,sell,024110,기업은행,11800,1289
2013-06-25,buy,024110,기업은행,10800,1409
2013-09-23,sell,024110,기업은행,12000,1409
2015-12-30,buy,024110,기업은행,12350,1369
2016-01-05,sell,024110,기업은행,12400,1369
2016-01-07,buy,024110,기업은행,11950,1420
2016-04-07,sell,024110,기업은행,11800,1420
2011-03-15,buy,052690,한전기술,68700,145
2011-03-21,sell,052690,한전기술,75800,145
2011-04-26,buy,052690,한전기술,68200,161
2011-07-19,sell,052690,한전기술,69000,161
2011-09-23,buy,052690,한전기술,51200,217
2011-10-07,sell,052690,한전기술,56500,217
2012-10-26,buy,052690,한전기술,64000,192
2013-01-02,sell,052690,한전기술,70700,192
2013-10-17,buy,052690,한전기술,55000,247
2013-10-31,sell,052690,한전기술,56300,247
2013-11-06,buy,052690,한전기술,54000,257
2013-11-22,sell,052690,한전기술,59600,257
2014-05-22,buy,052690,한전기술,53800,285
2014-08-04,sell,052690,한전기술,56800,285
2015-01-16,buy,052690,한전기술,46150,351
2015-03-04,sell,052690,한전기술,51000,351
2015-04-30,buy,052690,한전기술,41700,429
2015-06-18,sell,052690,한전기술,42700,429
2015-07-23,buy,052690,한전기술,36000,509
2015-10-22,sell,052690,한전기술,29600,509
2016-11-01,buy,052690,한전기술,24650,611
2011-03-10,buy,011070,LG이노텍,115500,86
2011-06-07,sell,011070,LG이노텍,96000,86
2011-06-08,buy,011070,LG이노텍,94600,87
2011-09-02,sell,011070,LG이노텍,69500,87
2011-09-05,buy,011070,LG이노텍,64400,95
2011-09-21,sell,011070,LG이노텍,71100,95
2011-09-26,buy,011070,LG이노텍,56200,120
2011-09-29,sell,011070,LG이노텍,62100,120
2013-02-05,buy,011070,LG이노텍,70400,106
2013-03-20,sell,011070,LG이노텍,77700,106
2015-07-29,buy,011070,LG이노텍,80600,102
2015-08-28,sell,011070,LG이노텍,89000,102
2016-03-28,buy,011070,LG이노텍,77900,117
2016-03-30,sell,011070,LG이노텍,79300,117
2016-04-27,buy,011070,LG이노텍,77400,119
2016-05-25,sell,011070,LG이노텍,85400,119
2000-07-28,buy,009150,삼성전기,50700,197
2000-10-27,sell,009150,삼성전기,33700,197
2001-09-14,buy,009150,삼성전기,29000,229
2001-10-25,sell,009150,삼성전기,32000,229
2003-03-07,buy,009150,삼성전기,35100,209
2003-04-28,sell,009150,삼성전기,34300,209
2004-06-14,buy,009150,삼성전기,32900,217
2004-09-07,sell,009150,삼성전기,30700,217
2004-10-21,buy,009150,삼성전기,25350,264
2005-01-17,sell,009150,삼성전기,26800,264
2005-04-18,buy,009150,삼성전기,23200,305
2005-05-27,sell,009150,삼성전기,25600,305
2008-06-30,buy,009150,삼성전기,38800,201
2008-08-18,sell,009150,삼성전기,36450,201
2008-09-01,buy,009150,삼성전기,29900,245
2008-09-08,sell,009150,삼성전기,33000,245
2011-04-28,buy,009150,삼성전기,108000,74
2011-07-21,sell,009150,삼성전기,92600,74
2011-07-28,buy,009150,삼성전기,87400,79
2011-10-27,sell,009150,삼성전기,87100,79
2013-06-25,buy,009150,삼성전기,83200,83
2013-09-24,sell,009150,삼성전기,83100,83
2013-11-11,buy,009150,삼성전기,76500,90
2014-02-11,sell,009150,삼성전기,64700,90
2014-06-03,buy,009150,삼성전기,62800,93
2014-09-01,sell,009150,삼성전기,55100,93
2014-09-03,buy,009150,삼성전기,52900,97
2014-11-26,sell,009150,삼성전기,58400,97
2016-06-27,buy,009150,삼성전기,49300,115
2016-07-06,sell,009150,삼성전기,48200,115
2016-07-08,buy,009150,삼성전기,46700,118
2016-07-14,sell,009150,삼성전기,51600,118
2016-11-01,buy,009150,삼성전기,46550,131
2001-02-05,buy,006650,대한유화,8500,1176
2001-02-06,sell,006650,대한유화,9380,1176
2001-02-12,buy,006650,대한유화,8350,1321
2001-02-23,sell,006650,대한유화,9220,1321
2001-03-02,buy,006650,대한유화,8300,1467
2001-05-15,sell,006650,대한유화,9160,1467
2001-07-19,buy,006650,대한유화,6500,2068
2001-07-24,sell,006650,대한유화,6510,2068
2001-09-03,buy,006650,대한유화,6360,2117
2001-09-07,sell,006650,대한유화,7020,2117
2001-09-12,buy,006650,대한유화,5470,2717
2001-10-22,sell,006650,대한유화,6040,2717
2002-12-27,buy,006650,대한유화,5600,2930
2003-02-18,sell,006650,대한유화,5290,2930
2003-02-26,buy,006650,대한유화,4905,3160
2003-03-24,sell,006650,대한유화,5420,3160
2006-01-23,buy,006650,대한유화,20000,856
2006-01-27,sell,006650,대한유화,22100,856
2006-06-08,buy,006650,대한유화,19100,991
2006-06-16,sell,006650,대한유화,21100,991
2008-03-14,buy,006650,대한유화,38800,538
2008-04-18,sell,006650,대한유화,42900,538
2008-07-09,buy,006650,대한유화,34800,664
2008-07-28,sell,006650,대한유화,34450,664
2008-07-29,buy,006650,대한유화,33200,689
2008-10-27,sell,006650,대한유화,14750,689
2008-10-29,buy,006650,대한유화,12750,797
2008-10-30,sell,006650,대한유화,14100,797
2008-11-20,buy,006650,대한유화,12300,914
2008-11-24,sell,006650,대한유화,13600,914
2011-10-04,buy,006650,대한유화,71900,172
2011-10-11,sell,006650,대한유화,79400,172
2012-05-18,buy,006650,대한유화,66600,206
2012-07-05,sell,006650,대한유화,73500,206
2012-10-05,buy,006650,대한유화,61100,247
2012-11-09,sell,006650,대한유화,49600,247
2012-11-13,buy,006650,대한유화,47650,258
2012-12-12,sell,006650,대한유화,52600,258
2008-10-06,buy,028670,팬오션,1600,6250
2008-12-15,sell,028670,팬오션,1770,6250
2011-02-11,buy,028670,팬오션,10500,1053
2011-03-14,sell,028670,팬오션,9870,1053
2011-04-14,buy,028670,팬오션,9470,1098
2011-07-13,sell,028670,팬오션,7190,1098
2011-07-14,buy,028670,팬오션,7140,1105
2011-07-20,sell,028670,팬오션,7880,1105
2011-08-08,buy,028670,팬오션,6860,1270
2011-08-17,sell,028670,팬오션,7570,1270
2011-11-23,buy,028670,팬오션,5780,1663
2011-12-01,sell,028670,팬오션,6380,1663
2011-12-19,buy,028670,팬오션,5330,1991
2011-12-23,sell,028670,팬오션,5890,1991
2012-05-15,buy,028670,팬오션,5300,2212
2012-07-19,sell,028670,팬오션,4050,2212
2012-07-20,buy,028670,팬오션,4025,2226
2012-10-18,sell,028670,팬오션,3785,2226
2012-10-26,buy,028670,팬오션,3500,2408
2012-12-13,sell,028670,팬오션,3870,2408
2013-05-20,buy,028670,팬오션,2585,3605
2013-05-24,sell,028670,팬오션,2860,3605
2013-06-05,buy,028670,팬오션,2565,4019
2013-07-23,sell,028670,팬오션,1435,4019
2013-10-29,buy,028670,팬오션,1235,4671
2013-11-06,sell,028670,팬오션,1370,4671
2013-11-15,buy,028670,팬오션,1075,5953
2014-01-27,sell,028670,팬오션,1190,5953
2016-02-12,buy,028670,팬오션,2860,2477
2016-02-19,sell,028670,팬오션,3160,2477
2013-02-21,buy,047810,한국항공우주,24100,414
2013-04-22,sell,047810,한국항공우주,26600,414
2016-05-19,buy,047810,한국항공우주,62800,175
2016-06-07,sell,047810,한국항공우주,69300,175
2016-11-01,buy,047810,한국항공우주,62200,195
2016-11-10,sell,047810,한국항공우주,68700,195
2000-08-08,buy,005180,빙그레,8800,1136
2000-11-07,sell,005180,빙그레,5020,1136
2006-07-06,buy,005180,빙그레,37300,152
2006-09-25,sell,005180,빙그레,41200,152
2008-01-11,buy,005180,빙그레,34500,182
2008-01-22,sell,005180,빙그레,33250,182
2008-01-23,buy,005180,빙그레,32500,186
2008-04-22,sell,005180,빙그레,35900,186
2008-10-10,buy,005180,빙그레,28800,232
2008-10-13,sell,005180,빙그레,31800,232
2011-08-26,buy,005180,빙그레,50700,145
2011-08-30,sell,005180,빙그레,53600,145
2011-09-05,buy,005180,빙그레,50000,156
2011-10-25,sell,005180,빙그레,55200,156
2013-08-22,buy,005180,빙그레,88100,97
2013-09-13,sell,005180,빙그레,97300,97
2013-10-14,buy,005180,빙그레,87500,108
2013-11-01,sell,005180,빙그레,88200,108
2013-11-14,buy,005180,빙그레,84600,113
2013-11-28,sell,005180,빙그레,93400,113
2014-05-30,buy,005180,빙그레,84000,126
2014-08-14,sell,005180,빙그레,81500,126
2014-12-30,buy,005180,빙그레,75400,136
2015-04-01,sell,005180,빙그레,81700,136
2015-09-04,buy,005180,빙그레,66800,166
2015-09-30,sell,005180,빙그레,73800,166
2015-11-16,buy,005180,빙그레,65300,188
2016-01-22,sell,005180,빙그레,72100,188
2016-07-11,buy,005180,빙그레,64000,212
2016-07-12,sell,005180,빙그레,63900,212
2016-07-18,buy,005180,빙그레,63800,212
2016-10-18,sell,005180,빙그레,64000,212
2014-12-30,buy,138930,BNK금융지주,14500,689
2015-03-31,sell,138930,BNK금융지주,15200,689
2015-07-22,buy,138930,BNK금융지주,13450,779
2015-08-05,sell,138930,BNK금융지주,14900,779
2015-11-16,buy,138930,BNK금융지주,12600,921
2016-02-01,sell,138930,BNK금융지주,9090,921
2000-06-19,buy,018880,한온시스템,29700,336
2000-06-27,sell,018880,한온시스템,32800,336
2000-09-19,buy,018880,한온시스템,28900,382
2000-09-21,sell,018880,한온시스템,31900,382
2000-09-22,buy,018880,한온시스템,28300,430
2000-09-26,sell,018880,한온시스템,31300,430
2000-10-12,buy,018880,한온시스템,27500,490
2000-11-02,sell,018880,한온시스템,30400,490
2000-12-15,buy,018880,한온시스템,24500,608
2001-02-20,sell,018880,한온시스템,24700,608
2003-03-27,buy,018880,한온시스템,36400,412
2003-04-11,sell,018880,한온시스템,40200,412
2004-05-17,buy,018880,한온시스템,8350,1986
2004-06-09,sell,018880,한온시스템,9220,1986
2005-05-16,buy,018880,한온시스템,8170,2241
2005-06-08,sell,018880,한온시스템,9020,2241
2007-08-16,buy,018880,한온시스템,9100,2221
2007-08-29,sell,018880,한온시스템,10050,2221
2007-10-22,buy,018880,한온시스템,8400,2658
2007-11-05,sell,018880,한온시스템,9270,2658
2007-11-13,buy,018880,한온시스템,7760,3175
2007-11-19,sell,018880,한온시스템,7970,3175
2008-11-11,buy,018880,한온시스템,7500,3374
2009-02-11,sell,018880,한온시스템,7330,3374
2012-05-18,buy,018880,한온시스템,19850,1246
2012-06-19,sell,018880,한온시스템,22000,1246
2015-03-24,buy,018880,한온시스템,39400,695
2015-04-23,sell,018880,한온시스템,43500,695
2015-05-27,buy,018880,한온시스템,36400,831
2015-06-25,sell,018880,한온시스템,39000,831
2016-02-17,buy,018880,한온시스템,9600,3377
2016-05-04,sell,018880,한온시스템,10600,3377
2010-04-28,buy,108670,LG하우시스,95100,105
2010-07-26,sell,108670,LG하우시스,102000,105
2010-11-02,buy,108670,LG하우시스,86000,124
2011-01-27,sell,108670,LG하우시스,83000,124
2011-01-31,buy,108670,LG하우시스,81800,126
2011-05-02,sell,108670,LG하우시스,80200,126
2011-08-12,buy,108670,LG하우시스,68900,147
2011-10-20,sell,108670,LG하우시스,76100,147
2012-04-27,buy,108670,LG하우시스,64100,174
2012-05-23,sell,108670,LG하우시스,58300,174
2012-05-24,buy,108670,LG하우시스,58200,175
2012-06-14,sell,108670,LG하우시스,64300,175
2015-06-15,buy,108670,LG하우시스,136500,82
2015-06-18,sell,108670,LG하우시스,151000,82
2016-01-26,buy,108670,LG하우시스,127500,97
2016-03-29,sell,108670,LG하우시스,141000,97
2016-07-11,buy,108670,LG하우시스,117500,117
2016-07-20,sell,108670,LG하우시스,121500,117
2016-08-19,buy,108670,LG하우시스,116500,122
2016-11-18,sell,108670,LG하우시스,94600,122
2016-12-05,buy,108670,LG하우시스,87900,131
2016-12-09,sell,108670,LG하우시스,97000,131
2003-03-10,buy,047050,포스코대우,1955,5115
2003-03-20,sell,047050,포스코대우,2160,5115
2008-01-22,buy,047050,포스코대우,33000,334
2008-01-29,sell,047050,포스코대우,36500,334
2008-08-29,buy,047050,포스코대우,32600,374
2008-11-10,sell,047050,포스코대우,18450,374
2011-09-23,buy,047050,포스코대우,31050,223
2011-12-20,sell,047050,포스코대우,27600,223
2014-06-03,buy,047050,포스코대우,30400,202
2014-06-10,sell,047050,포스코대우,33600,202
2014-12-01,buy,047050,포스코대우,30000,226
2015-03-02,sell,047050,포스코대우,29250,226
2015-03-12,buy,047050,포스코대우,27350,242
2015-04-15,sell,047050,포스코대우,30200,242
2015-06-05,buy,047050,포스코대우,25000,292
2015-07-29,sell,047050,포스코대우,20150,292
2015-08-10,buy,047050,포스코대우,19950,296
2015-08-31,sell,047050,포스코대우,22100,296
2015-11-13,buy,047050,포스코대우,18950,345
2016-01-25,sell,047050,포스코대우,13950,345
2000-02-21,buy,005440,현대그린푸드,8100,1234
2000-02-23,sell,005440,현대그린푸드,8940,1234
2000-02-28,buy,005440,현대그린푸드,8000,1379
2000-03-06,sell,005440,현대그린푸드,8830,1379
2000-04-06,buy,005440,현대그린푸드,7720,1577
2000-04-10,sell,005440,현대그린푸드,8520,1577
